duration_sec,error,from_cache,params,path,status,ts_utc
0.328,,False,"{""season"": 2026}",/teams,200,2026-03-09T23:07:57.929258+00:00
0.288,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Texas A&M""}",/games,200,2026-03-09T23:07:58.372222+00:00
6.927,,False,"{""season"": 2026, ""team"": ""Texas A&M""}",/plays/team,200,2026-03-09T23:08:05.451554+00:00
0.319,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UTSA""}",/games,200,2026-03-09T23:08:07.337991+00:00
5.62,,False,"{""season"": 2026, ""team"": ""UTSA""}",/plays/team,200,2026-03-09T23:08:13.109630+00:00
0.303,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Toledo""}",/games,200,2026-03-09T23:08:14.768814+00:00
5.73,,False,"{""season"": 2026, ""team"": ""Toledo""}",/plays/team,200,2026-03-09T23:08:20.650999+00:00
0.303,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UTEP""}",/games,200,2026-03-09T23:08:22.309097+00:00
5.967,,False,"{""season"": 2026, ""team"": ""UTEP""}",/plays/team,200,2026-03-09T23:08:28.427825+00:00
0.518,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Vermont""}",/games,200,2026-03-09T23:08:30.322975+00:00
6.255,,False,"{""season"": 2026, ""team"": ""Vermont""}",/plays/team,200,2026-03-09T23:08:36.729866+00:00
0.284,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Virginia Tech""}",/games,200,2026-03-09T23:08:38.332715+00:00
6.126,,False,"{""season"": 2026, ""team"": ""Virginia Tech""}",/plays/team,200,2026-03-09T23:08:44.611331+00:00
0.306,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Wake Forest""}",/games,200,2026-03-09T23:08:46.297841+00:00
6.169,,False,"{""season"": 2026, ""team"": ""Wake Forest""}",/plays/team,200,2026-03-09T23:08:52.618533+00:00
0.313,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Florida""}",/games,200,2026-03-09T23:08:54.311954+00:00
7.002,,False,"{""season"": 2026, ""team"": ""North Florida""}",/plays/team,200,2026-03-09T23:09:01.465523+00:00
0.35,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""George Washington""}",/games,200,2026-03-09T23:09:03.233008+00:00
6.329,,False,"{""season"": 2026, ""team"": ""George Washington""}",/plays/team,200,2026-03-09T23:09:09.713729+00:00
0.329,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Houston""}",/games,200,2026-03-09T23:09:11.447122+00:00
6.119,,False,"{""season"": 2026, ""team"": ""Houston""}",/plays/team,200,2026-03-09T23:09:17.718601+00:00
0.316,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Illinois""}",/games,200,2026-03-09T23:09:19.333010+00:00
6.018,,False,"{""season"": 2026, ""team"": ""Illinois""}",/plays/team,200,2026-03-09T23:09:25.502961+00:00
0.322,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Utah State""}",/games,200,2026-03-09T23:09:27.097156+00:00
6.954,,False,"{""season"": 2026, ""team"": ""Utah State""}",/plays/team,200,2026-03-09T23:09:34.203110+00:00
0.321,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Jacksonville State""}",/games,200,2026-03-09T23:09:35.885379+00:00
6.647,,False,"{""season"": 2026, ""team"": ""Jacksonville State""}",/plays/team,200,2026-03-09T23:09:42.684608+00:00
0.281,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Kansas State""}",/games,200,2026-03-09T23:09:44.329479+00:00
6.46,,False,"{""season"": 2026, ""team"": ""Kansas State""}",/plays/team,200,2026-03-09T23:09:50.942002+00:00
0.314,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Lafayette""}",/games,200,2026-03-09T23:09:53.250957+00:00
