duration_sec,error,from_cache,params,path,status,ts_utc
0.177,,False,"{""season"": 2026}",/teams,200,2026-03-09T20:01:59.135257+00:00
0.299,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Kansas City""}",/games,200,2026-03-09T20:01:59.589210+00:00
7.437,,False,"{""season"": 2026, ""team"": ""Kansas City""}",/plays/team,200,2026-03-09T20:02:07.178439+00:00
0.363,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Incarnate Word""}",/games,200,2026-03-09T20:02:08.905254+00:00
6.069,,False,"{""season"": 2026, ""team"": ""Incarnate Word""}",/plays/team,200,2026-03-09T20:02:15.126861+00:00
0.29,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Grand Canyon""}",/games,200,2026-03-09T20:02:16.756839+00:00
6.449,,False,"{""season"": 2026, ""team"": ""Grand Canyon""}",/plays/team,200,2026-03-09T20:02:23.358013+00:00
0.324,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Creighton""}",/games,200,2026-03-09T20:02:25.044995+00:00
7.161,,False,"{""season"": 2026, ""team"": ""Creighton""}",/plays/team,200,2026-03-09T20:02:32.358043+00:00
0.318,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Delaware""}",/games,200,2026-03-09T20:02:34.155616+00:00
6.259,,False,"{""season"": 2026, ""team"": ""Delaware""}",/plays/team,200,2026-03-09T20:02:40.566236+00:00
0.286,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Southern Illinois""}",/games,200,2026-03-09T20:02:42.034218+00:00
7.104,,False,"{""season"": 2026, ""team"": ""Southern Illinois""}",/plays/team,200,2026-03-09T20:02:49.290815+00:00
0.304,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Samford""}",/games,200,2026-03-09T20:02:51.031803+00:00
7.04,,False,"{""season"": 2026, ""team"": ""Samford""}",/plays/team,200,2026-03-09T20:02:58.223554+00:00
0.33,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""San Jos\u00e9 State""}",/games,200,2026-03-09T20:02:59.954781+00:00
6.864,,False,"{""season"": 2026, ""team"": ""San Jos\u00e9 State""}",/plays/team,200,2026-03-09T20:03:06.970890+00:00
0.302,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Western Illinois""}",/games,200,2026-03-09T20:03:08.884977+00:00
5.872,,False,"{""season"": 2026, ""team"": ""Western Illinois""}",/plays/team,200,2026-03-09T20:03:14.909272+00:00
0.284,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Coastal Carolina""}",/games,200,2026-03-09T20:03:16.465356+00:00
7.521,,False,"{""season"": 2026, ""team"": ""Coastal Carolina""}",/plays/team,200,2026-03-09T20:03:24.138190+00:00
0.291,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UCF""}",/games,200,2026-03-09T20:03:25.865683+00:00
7.118,,False,"{""season"": 2026, ""team"": ""UCF""}",/plays/team,200,2026-03-09T20:03:33.136163+00:00
0.275,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UMass Lowell""}",/games,200,2026-03-09T20:03:34.721583+00:00
6.763,,False,"{""season"": 2026, ""team"": ""UMass Lowell""}",/plays/team,200,2026-03-09T20:03:41.637074+00:00
0.286,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Richmond""}",/games,200,2026-03-09T20:03:43.200687+00:00
7.376,,False,"{""season"": 2026, ""team"": ""Richmond""}",/plays/team,200,2026-03-09T20:03:50.728752+00:00
0.33,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Troy""}",/games,200,2026-03-09T20:03:52.523135+00:00
6.806,,False,"{""season"": 2026, ""team"": ""Troy""}",/plays/team,200,2026-03-09T20:03:59.481797+00:00
0.392,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Abilene Christian""}",/games,200,2026-03-09T20:04:01.300005+00:00
8.791,,False,"{""season"": 2026, ""team"": ""Abilene Christian""}",/plays/team,200,2026-03-09T20:04:10.242890+00:00
1.058,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""California Baptist""}",/games,200,2026-03-09T20:04:12.731154+00:00
8.511,,False,"{""season"": 2026, ""team"": ""California Baptist""}",/plays/team,200,2026-03-09T20:04:21.393975+00:00
0.449,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Nebraska""}",/games,200,2026-03-09T20:04:23.211944+00:00
6.789,,False,"{""season"": 2026, ""team"": ""Nebraska""}",/plays/team,200,2026-03-09T20:04:30.153162+00:00
0.426,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Sam Houston""}",/games,200,2026-03-09T20:04:31.819297+00:00
7.779,,False,"{""season"": 2026, ""team"": ""Sam Houston""}",/plays/team,200,2026-03-09T20:04:39.750826+00:00
0.318,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Towson""}",/games,200,2026-03-09T20:04:41.512175+00:00
6.518,,False,"{""season"": 2026, ""team"": ""Towson""}",/plays/team,200,2026-03-09T20:04:48.182538+00:00
0.27,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Maine""}",/games,200,2026-03-09T20:04:49.862481+00:00
6.47,,False,"{""season"": 2026, ""team"": ""Maine""}",/plays/team,200,2026-03-09T20:04:56.484721+00:00
0.325,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""East Tennessee State""}",/games,200,2026-03-09T20:04:58.074812+00:00
9.231,,False,"{""season"": 2026, ""team"": ""East Tennessee State""}",/plays/team,200,2026-03-09T20:05:07.457734+00:00
0.319,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""IU Indianapolis""}",/games,200,2026-03-09T20:05:09.158791+00:00
7.1,,False,"{""season"": 2026, ""team"": ""IU Indianapolis""}",/plays/team,200,2026-03-09T20:05:16.410842+00:00
0.29,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Omaha""}",/games,200,2026-03-09T20:05:18.243613+00:00
6.509,,False,"{""season"": 2026, ""team"": ""Omaha""}",/plays/team,200,2026-03-09T20:05:24.905129+00:00
0.294,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Ole Miss""}",/games,200,2026-03-09T20:05:26.608383+00:00
6.967,,False,"{""season"": 2026, ""team"": ""Ole Miss""}",/plays/team,200,2026-03-09T20:05:33.727973+00:00
0.283,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""NJIT""}",/games,200,2026-03-09T20:05:35.411091+00:00
7.516,,False,"{""season"": 2026, ""team"": ""NJIT""}",/plays/team,200,2026-03-09T20:05:43.078831+00:00
0.266,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Wofford""}",/games,200,2026-03-09T20:05:44.716904+00:00
6.373,,False,"{""season"": 2026, ""team"": ""Wofford""}",/plays/team,200,2026-03-09T20:05:51.242561+00:00
0.278,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""DePaul""}",/games,200,2026-03-09T20:05:52.925123+00:00
6.154,,False,"{""season"": 2026, ""team"": ""DePaul""}",/plays/team,200,2026-03-09T20:05:59.230789+00:00
0.333,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""South Dakota""}",/games,200,2026-03-09T20:06:00.859949+00:00
8.397,,False,"{""season"": 2026, ""team"": ""South Dakota""}",/plays/team,200,2026-03-09T20:06:09.409743+00:00
0.268,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Dakota State""}",/games,200,2026-03-09T20:06:11.184809+00:00
7.051,,False,"{""season"": 2026, ""team"": ""North Dakota State""}",/plays/team,200,2026-03-09T20:06:18.387935+00:00
0.297,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Robert Morris""}",/games,200,2026-03-09T20:06:20.215209+00:00
