duration_sec,error,from_cache,params,path,status,ts_utc
0.249,,False,"{""season"": 2026}",/teams,200,2026-03-09T23:16:38.332418+00:00
0.253,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UT Rio Grande Valley""}",/games,200,2026-03-09T23:16:38.740388+00:00
5.742,,False,"{""season"": 2026, ""team"": ""UT Rio Grande Valley""}",/plays/team,200,2026-03-09T23:16:44.633978+00:00
9.853,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""The Citadel""}",/games,200,2026-03-09T23:16:55.834739+00:00
7.165,,False,"{""season"": 2026, ""team"": ""The Citadel""}",/plays/team,200,2026-03-09T23:17:03.152121+00:00
0.258,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UAB""}",/games,200,2026-03-09T23:17:04.821243+00:00
5.468,,False,"{""season"": 2026, ""team"": ""UAB""}",/plays/team,200,2026-03-09T23:17:10.440999+00:00
6.631,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UNC Wilmington""}",/games,200,2026-03-09T23:17:18.567583+00:00
5.905,,False,"{""season"": 2026, ""team"": ""UNC Wilmington""}",/plays/team,200,2026-03-09T23:17:24.624471+00:00
0.298,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Valparaiso""}",/games,200,2026-03-09T23:17:26.511666+00:00
6.266,,False,"{""season"": 2026, ""team"": ""Valparaiso""}",/plays/team,200,2026-03-09T23:17:32.929695+00:00
0.311,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Monmouth""}",/games,200,2026-03-09T23:17:34.942411+00:00
5.971,,False,"{""season"": 2026, ""team"": ""Monmouth""}",/plays/team,200,2026-03-09T23:17:41.066009+00:00
0.27,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Coppin State""}",/games,200,2026-03-09T23:17:42.598408+00:00
5.662,,False,"{""season"": 2026, ""team"": ""Coppin State""}",/plays/team,200,2026-03-09T23:17:48.412864+00:00
0.318,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Texas Southern""}",/games,200,2026-03-09T23:17:50.083397+00:00
5.563,,False,"{""season"": 2026, ""team"": ""Texas Southern""}",/plays/team,200,2026-03-09T23:17:55.798649+00:00
0.519,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Furman""}",/games,200,2026-03-09T23:17:57.930992+00:00
8.085,,False,"{""season"": 2026, ""team"": ""Furman""}",/plays/team,200,2026-03-09T23:18:06.168182+00:00
0.431,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""George Mason""}",/games,200,2026-03-09T23:18:08.053762+00:00
