duration_sec,error,from_cache,params,path,status,ts_utc
0.209,,False,"{""season"": 2026}",/teams,200,2026-03-09T23:53:24.875459+00:00
0.314,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""West Georgia""}",/games,200,2026-03-09T23:53:25.345295+00:00
7.52,,False,"{""season"": 2026, ""team"": ""West Georgia""}",/plays/team,200,2026-03-09T23:53:33.017459+00:00
0.312,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Mercyhurst""}",/games,200,2026-03-09T23:53:34.694415+00:00
6.859,,False,"{""season"": 2026, ""team"": ""Mercyhurst""}",/plays/team,200,2026-03-09T23:53:41.705176+00:00
0.326,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""South Dakota State""}",/games,200,2026-03-09T23:53:43.427514+00:00
6.532,,False,"{""season"": 2026, ""team"": ""South Dakota State""}",/plays/team,200,2026-03-09T23:53:50.111200+00:00
0.328,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""La Salle""}",/games,200,2026-03-09T23:53:51.921688+00:00
6.291,,False,"{""season"": 2026, ""team"": ""La Salle""}",/plays/team,200,2026-03-09T23:53:58.364057+00:00
0.379,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Haven""}",/games,200,2026-03-09T23:54:00.235771+00:00
5.895,,False,"{""season"": 2026, ""team"": ""New Haven""}",/plays/team,200,2026-03-09T23:54:06.282841+00:00
0.157,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""West Georgia""}",/games,200,2026-03-09T23:54:12.334864+00:00
0.0,,True,"{""season"": 2026, ""team"": ""West Georgia""}",/plays/team,200,2026-03-09T23:54:12.771860+00:00
0.17,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Mercyhurst""}",/games,200,2026-03-09T23:54:13.945008+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Mercyhurst""}",/plays/team,200,2026-03-09T23:54:14.539926+00:00
0.164,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""South Dakota State""}",/games,200,2026-03-09T23:54:15.676059+00:00
0.0,,True,"{""season"": 2026, ""team"": ""South Dakota State""}",/plays/team,200,2026-03-09T23:54:16.183834+00:00
0.158,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""La Salle""}",/games,200,2026-03-09T23:54:17.302557+00:00
0.0,,True,"{""season"": 2026, ""team"": ""La Salle""}",/plays/team,200,2026-03-09T23:54:17.858708+00:00
0.163,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""New Haven""}",/games,200,2026-03-09T23:54:18.964801+00:00
0.0,,True,"{""season"": 2026, ""team"": ""New Haven""}",/plays/team,200,2026-03-09T23:54:19.268613+00:00
