season,team,player,off_possessions,def_possessions,unassisted_rim_makes,unassisted_mid_makes,unassisted_3pm,rim_assists,off_fouls_drawn,fta,rim_att,dunks_made,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,rim_assists_100,off_fouls_drawn_100,fta_100,rim_att_100,dunks_100
2023,Air Force,Jake Heidbreder,1713.0,1705.0,29.0,89.0,3.0,19.0,0.0,83.0,86.0,0.0,1.693,5.196,0.175,1.109,0.0,4.845,5.02,0.0
2023,Air Force,Jake Murphy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Air Force,Jeffrey Mills,1067.0,1065.0,15.0,24.0,0.0,30.0,0.0,29.0,39.0,0.0,1.406,2.249,0.0,2.812,0.0,2.718,3.655,0.0
2023,Air Force,Lucas Moerman,130.0,129.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.769,1.538,0.0,0.0,0.0,0.0,3.846,0.769
2023,Air Force,Marcell McCreary,115.0,114.0,6.0,25.0,2.0,8.0,0.0,27.0,16.0,0.0,5.217,21.739,1.739,6.957,0.0,23.478,13.913,0.0
2023,Air Force,Marcell Mccreary,68.0,68.0,3.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,4.412,1.471,0.0,0.0,0.0,2.941,8.824,0.0
2023,Air Force,NA,1962.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Air Force,Nikc Jackson,61.0,61.0,4.0,11.0,0.0,5.0,0.0,19.0,15.0,3.0,6.557,18.033,0.0,8.197,0.0,31.148,24.59,4.918
2023,Air Force,Rytis Petraitis,926.0,922.0,41.0,121.0,0.0,42.0,0.0,159.0,105.0,7.0,4.428,13.067,0.0,4.536,0.0,17.171,11.339,0.756
2023,Akron,Akron,325.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Akron,Amani Lyles,0.0,0.0,4.0,17.0,0.0,3.0,0.0,28.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Akron,Enrique Freeman,2002.0,1986.0,85.0,134.0,0.0,11.0,0.0,181.0,261.0,23.0,4.246,6.693,0.0,0.549,0.0,9.041,13.037,1.149
2023,Akron,Evan Wilson,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Akron,Garvin Clarke,0.0,0.0,10.0,11.0,0.0,7.0,0.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Akron,Greg Tribble,1519.0,1512.0,42.0,65.0,1.0,21.0,0.0,70.0,107.0,6.0,2.765,4.279,0.066,1.382,0.0,4.608,7.044,0.395
2023,Akron,Kobe Mitchell,0.0,0.0,2.0,5.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Akron,NA,2119.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Akron,Nate Johnson,187.0,186.0,16.0,19.0,0.0,8.0,0.0,15.0,43.0,11.0,8.556,10.16,0.0,4.278,0.0,8.021,22.995,5.882
2023,Akron,Pat Mayfield,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Akron,Sammy Hunter,885.0,879.0,14.0,29.0,0.0,5.0,0.0,34.0,44.0,11.0,1.582,3.277,0.0,0.565,0.0,3.842,4.972,1.243
2023,Akron,Tavari Johnson,476.0,470.0,19.0,18.0,6.0,25.0,0.0,12.0,44.0,0.0,3.992,3.782,1.261,5.252,0.0,2.521,9.244,0.0
2023,Akron,Trendon Hankerson,1174.0,1166.0,13.0,25.0,10.0,34.0,0.0,28.0,43.0,1.0,1.107,2.129,0.852,2.896,0.0,2.385,3.663,0.085
2023,Akron,Xavier Castaneda,1838.0,1823.0,32.0,223.0,37.0,39.0,0.0,232.0,63.0,0.0,1.741,12.133,2.013,2.122,0.0,12.622,3.428,0.0
2023,Alabama,Adam Cottrell,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Alabama,301.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Brandon Miller,2543.0,2531.0,17.0,222.0,18.0,10.0,0.0,170.0,37.0,21.0,0.669,8.73,0.708,0.393,0.0,6.685,1.455,0.826
2023,Alabama,Charles Bediako,1930.0,1928.0,4.0,44.0,0.0,2.0,0.0,62.0,47.0,44.0,0.207,2.28,0.0,0.104,0.0,3.212,2.435,2.28
2023,Alabama,Darius Miles,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Delaney Heard,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Dominick Welch,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Jaden Bradley,1466.0,1456.0,16.0,127.0,1.0,17.0,0.0,118.0,37.0,2.0,1.091,8.663,0.068,1.16,0.0,8.049,2.524,0.136
2023,Alabama,Jaden Quinerly,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Jahvon Quinerly,265.0,264.0,8.0,93.0,17.0,15.0,0.0,50.0,18.0,0.0,3.019,35.094,6.415,5.66,0.0,18.868,6.792,0.0
2023,Alabama,Mark Sears,1623.0,1617.0,12.0,165.0,11.0,15.0,0.0,144.0,37.0,2.0,0.739,10.166,0.678,0.924,0.0,8.872,2.28,0.123
2023,Alabama,NA,2707.0,2696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Nick Pringle,0.0,0.0,4.0,37.0,0.0,0.0,0.0,55.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama,Nimari Burnett,593.0,588.0,4.0,39.0,4.0,3.0,0.0,41.0,13.0,2.0,0.675,6.577,0.675,0.506,0.0,6.914,2.192,0.337
2023,Alabama,Noah Clowney,1916.0,1907.0,9.0,99.0,0.0,6.0,0.0,111.0,35.0,27.0,0.47,5.167,0.0,0.313,0.0,5.793,1.827,1.409
2023,Alabama,Noah Gurley,76.0,76.0,6.0,34.0,0.0,3.0,0.0,26.0,23.0,9.0,7.895,44.737,0.0,3.947,0.0,34.211,30.263,11.842
2023,Alabama,Rylan Griffen,0.0,0.0,9.0,52.0,7.0,4.0,0.0,45.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama A&M,Alabama A&M,479.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama A&M,Austin Harvell,213.0,212.0,6.0,14.0,2.0,6.0,0.0,18.0,21.0,3.0,2.817,6.573,0.939,2.817,0.0,8.451,9.859,1.408
2023,Alabama A&M,Brandon Powell,222.0,220.0,3.0,16.0,0.0,3.0,0.0,23.0,23.0,0.0,1.351,7.207,0.0,1.351,0.0,10.36,10.36,0.0
2023,Alabama A&M,Cameron Tucker,468.0,467.0,17.0,61.0,2.0,14.0,0.0,61.0,36.0,0.0,3.632,13.034,0.427,2.991,0.0,13.034,7.692,0.0
2023,Alabama A&M,Dailin Smith,1180.0,1180.0,17.0,103.0,1.0,7.0,0.0,123.0,56.0,5.0,1.441,8.729,0.085,0.593,0.0,10.424,4.746,0.424
2023,Alabama A&M,EJ Williams,1233.0,1227.0,18.0,35.0,0.0,15.0,0.0,38.0,49.0,1.0,1.46,2.839,0.0,1.217,0.0,3.082,3.974,0.081
2023,Alabama A&M,Eric Lee,0.0,0.0,5.0,10.0,0.0,6.0,0.0,29.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama A&M,Garrett Hicks,1647.0,1638.0,15.0,80.0,10.0,10.0,0.0,65.0,52.0,3.0,0.911,4.857,0.607,0.607,0.0,3.947,3.157,0.182
2023,Alabama A&M,Jayland Randall,0.0,0.0,6.0,18.0,0.0,2.0,0.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama A&M,Lorenzo Downey,128.0,127.0,9.0,29.0,1.0,6.0,0.0,42.0,29.0,0.0,7.031,22.656,0.781,4.688,0.0,32.812,22.656,0.0
2023,Alabama A&M,Messiah Thompson,1271.0,1265.0,18.0,64.0,19.0,38.0,0.0,54.0,49.0,0.0,1.416,5.035,1.495,2.99,0.0,4.249,3.855,0.0
2023,Alabama A&M,NA,1920.0,1914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama A&M,Olisa Blaise Akonobi,720.0,717.0,20.0,52.0,0.0,0.0,0.0,62.0,73.0,37.0,2.778,7.222,0.0,0.0,0.0,8.611,10.139,5.139
2023,Alabama A&M,Omari Peek,0.0,0.0,9.0,20.0,0.0,3.0,0.0,17.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama A&M,William Tavares de Brito,0.0,0.0,1.0,5.0,0.0,5.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama A&M,Xavier Brewer,59.0,59.0,1.0,17.0,2.0,8.0,0.0,16.0,9.0,1.0,1.695,28.814,3.39,13.559,0.0,27.119,15.254,1.695
2023,Alabama State,Alabama State,384.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama State,Alex Anderson,194.0,193.0,38.0,92.0,4.0,26.0,0.0,100.0,94.0,1.0,19.588,47.423,2.062,13.402,0.0,51.546,48.454,0.515
2023,Alabama State,Amarr Knox,341.0,341.0,11.0,10.0,0.0,6.0,0.0,9.0,36.0,0.0,3.226,2.933,0.0,1.76,0.0,2.639,10.557,0.0
2023,Alabama State,"Antonio ""Tj"" Madlock",80.0,80.0,2.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,2.5,6.25,1.25,2.5,0.0,6.25,2.5,0.0
2023,Alabama State,Christian McCray,57.0,56.0,5.0,16.0,3.0,1.0,0.0,9.0,6.0,0.0,8.772,28.07,5.263,1.754,0.0,15.789,10.526,0.0
2023,Alabama State,Damien Madison,118.0,117.0,1.0,8.0,4.0,3.0,0.0,10.0,7.0,0.0,0.847,6.78,3.39,2.542,0.0,8.475,5.932,0.0
2023,Alabama State,Darrell Reed,0.0,0.0,1.0,4.0,0.0,1.0,0.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama State,Duane Posey,844.0,844.0,21.0,68.0,0.0,5.0,0.0,84.0,105.0,10.0,2.488,8.057,0.0,0.592,0.0,9.953,12.441,1.185
2023,Alabama State,Eric Coleman,1046.0,1046.0,3.0,21.0,3.0,7.0,0.0,26.0,20.0,1.0,0.287,2.008,0.287,0.669,0.0,2.486,1.912,0.096
2023,Alabama State,Isaiah Range,1342.0,1339.0,31.0,49.0,11.0,11.0,0.0,33.0,73.0,2.0,2.31,3.651,0.82,0.82,0.0,2.459,5.44,0.149
2023,Alabama State,Jordan O'Neal,992.0,989.0,21.0,58.0,0.0,5.0,0.0,77.0,93.0,19.0,2.117,5.847,0.0,0.504,0.0,7.762,9.375,1.915
2023,Alabama State,Kendal Parker,55.0,54.0,0.0,3.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,5.455,3.636,3.636,0.0,3.636,10.909,0.0
2023,Alabama State,Keyon Wesley,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama State,NA,1781.0,1774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alabama State,Roland McCoy,460.0,458.0,4.0,33.0,5.0,7.0,0.0,37.0,16.0,1.0,0.87,7.174,1.087,1.522,0.0,8.043,3.478,0.217
2023,Alabama State,TJ Madlock,1144.0,1140.0,36.0,95.0,3.0,20.0,0.0,98.0,99.0,4.0,3.147,8.304,0.262,1.748,0.0,8.566,8.654,0.35
2023,Albany,Aaron Reddish,335.0,337.0,17.0,58.0,1.0,8.0,0.0,57.0,42.0,6.0,5.075,17.313,0.299,2.388,0.0,17.015,12.537,1.791
2023,Albany,Albany,451.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany,Da'kquan Davis,572.0,572.0,14.0,44.0,9.0,8.0,0.0,37.0,45.0,0.0,2.448,7.692,1.573,1.399,0.0,6.469,7.867,0.0
2023,Albany,Gerald Drumgoole Jr,264.0,263.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.985,0.0,0.0,0.0,0.0
2023,Albany,Gerald Drumgoole Jr.,1477.0,1472.0,32.0,123.0,26.0,0.0,0.0,134.0,98.0,0.0,2.167,8.328,1.76,0.0,0.0,9.072,6.635,0.0
2023,Albany,Japannah Kellogg III,70.0,69.0,3.0,8.0,0.0,0.0,0.0,11.0,15.0,1.0,4.286,11.429,0.0,0.0,0.0,15.714,21.429,1.429
2023,Albany,Jonathan Beagle,1445.0,1442.0,55.0,98.0,0.0,24.0,0.0,111.0,148.0,18.0,3.806,6.782,0.0,1.661,0.0,7.682,10.242,1.246
2023,Albany,Justin Neely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany,Malik Edmead,125.0,126.0,12.0,42.0,2.0,16.0,0.0,36.0,28.0,0.0,9.6,33.6,1.6,12.8,0.0,28.8,22.4,0.0
2023,Albany,Marcus Jackson,729.0,726.0,12.0,24.0,2.0,11.0,0.0,24.0,57.0,0.0,1.646,3.292,0.274,1.509,0.0,3.292,7.819,0.0
2023,Albany,NA,1868.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany,Ny'Mire Little,128.0,128.0,9.0,0.0,1.0,1.0,0.0,2.0,24.0,0.0,7.031,0.0,0.781,0.781,0.0,1.562,18.75,0.0
2023,Albany,Sarju Patel,1002.0,1002.0,12.0,35.0,1.0,10.0,0.0,40.0,62.0,0.0,1.198,3.493,0.1,0.998,0.0,3.992,6.188,0.0
2023,Albany,Tairi Ketner,78.0,78.0,8.0,15.0,0.0,0.0,0.0,26.0,38.0,1.0,10.256,19.231,0.0,0.0,0.0,33.333,48.718,1.282
2023,Albany,Trey Hutcheson,675.0,675.0,6.0,17.0,0.0,2.0,0.0,19.0,17.0,0.0,0.889,2.519,0.0,0.296,0.0,2.815,2.519,0.0
2023,Albany,Will Amica,79.0,80.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.532,0.0,0.0,0.0,2.532,3.797,0.0
2023,Albany State (GA),Andy Antoine,78.0,78.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564,0.0,0.0
2023,Albany State (GA),Jamir Moore,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany State (GA),Javian Johnson,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany State (GA),Malik Parker,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany State (GA),Maurice Dickson,77.0,76.0,1.0,9.0,1.0,0.0,0.0,13.0,7.0,0.0,1.299,11.688,1.299,0.0,0.0,16.883,9.091,0.0
2023,Albany State (GA),Maxwell Harris,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany State (GA),NA,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany State (GA),Reggie James,78.0,77.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,3.846,2.564,0.0,1.282,0.0,2.564,5.128,0.0
2023,Albany State (GA),Ryan Mathieu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albany State (GA),Terin Wofford,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Antonio Bonilla,70.0,70.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.857,2.857,0.0,0.0,0.0,0.0,4.286,0.0
2023,Albertus Magnus,Bryan Assie,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Jacqual Gertrude,71.0,71.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408,1.408,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Jahrell Spence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Justice Washington,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Kevin Crawford,69.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.449,0.0,0.0,0.0,0.0,0.0,8.696,0.0
2023,Albertus Magnus,NA,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Robby Simmons,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Tashawn Tokley,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Tazhon Daniels,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Albertus Magnus,Terry Dawkins,64.0,65.0,3.0,4.0,0.0,1.0,0.0,1.0,6.0,0.0,4.688,6.25,0.0,1.562,0.0,1.562,9.375,0.0
2023,Albertus Magnus,Tyler Douglas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alcorn State,Alcorn State,318.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alcorn State,Byron Joshua,997.0,993.0,36.0,97.0,10.0,35.0,0.0,91.0,79.0,0.0,3.611,9.729,1.003,3.511,0.0,9.127,7.924,0.0
2023,Alcorn State,Cameron Butler,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alcorn State,Darryl Jordan,0.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alcorn State,Dekedran Thorn,589.0,585.0,8.0,32.0,4.0,8.0,0.0,27.0,22.0,7.0,1.358,5.433,0.679,1.358,0.0,4.584,3.735,1.188
2023,Alcorn State,Devin Carter,0.0,0.0,0.0,13.0,1.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Alcorn State,Dominic Brewton,438.0,436.0,32.0,80.0,11.0,9.0,0.0,68.0,71.0,6.0,7.306,18.265,2.511,2.055,0.0,15.525,16.21,1.37
