season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2021,Callum Baker,Fairleigh Dickinson,70803,6-0,"6'0""",72.0,74.36,"6'2""",2.36,plays_taller,74.36,"6'2""",2.36,plays_taller
2021,Dylan van Eyck,Iona,70804,6-8,"6'8""",80.0,79.52,"6'8""",-0.48,plays_at_height,79.52,"6'8""",-0.48,plays_at_height
2021,Caleb Fields,Arkansas St.,70806,6-0,"6'0""",72.0,76.18,"6'4""",4.18,plays_taller,76.18,"6'4""",4.18,plays_taller
2021,Stephen Clark,The Citadel,70808,6-8,"6'8""",80.0,80.12,"6'8""",0.12,plays_at_height,80.12,"6'8""",0.12,plays_at_height
2021,Cobe Williams,Louisiana Tech,70810,5-11,"5'11""",71.0,76.9,"6'5""",5.9,plays_taller,76.9,"6'5""",5.9,plays_taller
2021,Isaiah Crawford,Louisiana Tech,70811,6-6,"6'6""",78.0,79.05,"6'7""",1.05,plays_taller,79.05,"6'7""",1.05,plays_taller
2021,Bryce Williams,Oklahoma St.,70814,6-2,"6'2""",74.0,76.65,"6'5""",2.65,plays_taller,76.65,"6'5""",2.65,plays_taller
2021,Terrell Williams Jr.,Southern,70818,6-5,"6'5""",77.0,77.39,"6'5""",0.39,plays_at_height,77.39,"6'5""",0.39,plays_at_height
2021,Jalen Gaffney,Connecticut,70819,6-3,"6'3""",75.0,75.93,"6'4""",0.93,plays_taller,75.93,"6'4""",0.93,plays_taller
2021,Alonde LeGrand,North Florida,70821,6-7,"6'7""",79.0,74.92,"6'3""",-4.08,plays_shorter,74.92,"6'3""",-4.08,plays_shorter
