season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2023,Umoja Gibson,DePaul,51125,6-1,"6'1""",73.0,74.83,"6'3""",1.83,plays_taller,74.83,"6'3""",1.83,plays_taller
2023,Souley Boum,Xavier,51170,6-3,"6'3""",75.0,75.62,"6'4""",0.62,plays_at_height,75.62,"6'4""",0.62,plays_at_height
2023,Derrick Walker,Nebraska,51181,6-9,"6'9""",81.0,79.65,"6'8""",-1.35,plays_shorter,79.65,"6'8""",-1.35,plays_shorter
2023,Isaac Kante,Massachusetts,51238,6-8,"6'8""",80.0,78.56,"6'7""",-1.44,plays_shorter,78.56,"6'7""",-1.44,plays_shorter
2023,Antwan Walker,Bryant,51244,6-8,"6'8""",80.0,80.07,"6'8""",0.07,plays_at_height,80.07,"6'8""",0.07,plays_at_height
2023,A.J. Caldwell,Chattanooga,51265,6-5,"6'5""",77.0,76.0,"6'4""",-1.0,plays_shorter,76.0,"6'4""",-1.0,plays_shorter
2023,Dedric Boyd,Tennessee St.,51323,6-4,"6'4""",76.0,75.99,"6'4""",-0.01,plays_at_height,75.99,"6'4""",-0.01,plays_at_height
2023,Donald Carey,Maryland,51327,6-5,"6'5""",77.0,74.99,"6'3""",-2.01,plays_shorter,74.99,"6'3""",-2.01,plays_shorter
2023,Bobby Planutis,Purdue Fort Wayne,51329,6-8,"6'8""",80.0,76.76,"6'5""",-3.24,plays_shorter,76.76,"6'5""",-3.24,plays_shorter
2023,Jarkel Joiner,N.C. State,51415,6-1,"6'1""",73.0,76.66,"6'5""",3.66,plays_taller,76.66,"6'5""",3.66,plays_taller
2023,Chuck O'Bannon Jr.,TCU,51497,6-6,"6'6""",78.0,78.69,"6'7""",0.69,plays_at_height,78.69,"6'7""",0.69,plays_at_height
2023,Garrett Covington,Youngstown St.,51545,6-5,"6'5""",77.0,75.25,"6'3""",-1.75,plays_shorter,75.25,"6'3""",-1.75,plays_shorter
2023,Jarvis Doles,UMBC,51547,6-8,"6'8""",80.0,77.5,"6'6""",-2.5,plays_shorter,77.5,"6'6""",-2.5,plays_shorter
2023,Takal Molson,James Madison,51573,6-4,"6'4""",76.0,77.93,"6'6""",1.93,plays_taller,77.93,"6'6""",1.93,plays_taller
2023,Jack Nunge,Xavier,51593,7-0,"7'0""",84.0,81.1,"6'9""",-2.9,plays_shorter,81.1,"6'9""",-2.9,plays_shorter
2023,Miryne Thomas,Kent St.,51618,6-8,"6'8""",80.0,78.89,"6'7""",-1.11,plays_shorter,78.89,"6'7""",-1.11,plays_shorter
2023,Oliver Lynch-Daniels,Colgate,51627,6-2,"6'2""",74.0,75.04,"6'3""",1.04,plays_taller,75.04,"6'3""",1.04,plays_taller
2023,Keaton Hervey,Oakland,51686,6-4,"6'4""",76.0,77.89,"6'6""",1.89,plays_taller,77.89,"6'6""",1.89,plays_taller
2023,Tyree Appleby,Wake Forest,51703,6-1,"6'1""",73.0,76.45,"6'4""",3.45,plays_taller,76.45,"6'4""",3.45,plays_taller
2023,Marek Nelson,Nicholls St.,51800,6-7,"6'7""",79.0,78.5,"6'7""",-0.5,plays_at_height,78.5,"6'7""",-0.5,plays_at_height
2023,Brion Whitley,Southern,51844,6-4,"6'4""",76.0,76.58,"6'5""",0.58,plays_at_height,76.58,"6'5""",0.58,plays_at_height
2023,Jamir Moultrie,Canisius,51861,6-1,"6'1""",73.0,72.92,"6'1""",-0.08,plays_at_height,72.92,"6'1""",-0.08,plays_at_height
2023,Victor Bailey Jr.,George Mason,51881,6-4,"6'4""",76.0,75.4,"6'3""",-0.6,plays_at_height,75.4,"6'3""",-0.6,plays_at_height
2023,James Beck,New Mexico St.,51885,6-8,"6'8""",80.0,77.63,"6'6""",-2.37,plays_shorter,77.63,"6'6""",-2.37,plays_shorter
2023,Virshon Cotton,Grambling St.,52022,6-2,"6'2""",74.0,74.73,"6'3""",0.73,plays_at_height,74.73,"6'3""",0.73,plays_at_height
2023,Kevion Nolan,Jacksonville,52092,6-2,"6'2""",74.0,75.29,"6'3""",1.29,plays_taller,75.29,"6'3""",1.29,plays_taller
2023,Javan Johnson,DePaul,52175,6-6,"6'6""",78.0,76.65,"6'5""",-1.35,plays_shorter,76.65,"6'5""",-1.35,plays_shorter
2023,Tyreke Key,Tennessee,52220,6-2,"6'2""",74.0,76.41,"6'4""",2.41,plays_taller,76.41,"6'4""",2.41,plays_taller
2023,Mamadou Doucoure,La Salle,52230,6-9,"6'9""",81.0,77.83,"6'6""",-3.17,plays_shorter,77.83,"6'6""",-3.17,plays_shorter
2023,Jamir Harris,Seton Hall,52257,6-2,"6'2""",74.0,74.43,"6'2""",0.43,plays_at_height,74.43,"6'2""",0.43,plays_at_height
2023,Omar El-Sheikh,Arkansas St.,52280,6-8,"6'8""",80.0,81.37,"6'9""",1.37,plays_taller,81.37,"6'9""",1.37,plays_taller
2023,Eral Penn,DePaul,52346,6-6,"6'6""",78.0,79.89,"6'8""",1.89,plays_taller,79.89,"6'8""",1.89,plays_taller
2023,Darius Quisenberry,Fordham,65428,6-2,"6'2""",74.0,75.36,"6'3""",1.36,plays_taller,75.36,"6'3""",1.36,plays_taller
2023,Jelani Simmons,Southern Indiana,65429,6-5,"6'5""",77.0,77.43,"6'5""",0.43,plays_at_height,77.43,"6'5""",0.43,plays_at_height
2023,Caleb Fuller,Montana St.,65433,6-5,"6'5""",77.0,77.2,"6'5""",0.2,plays_at_height,77.2,"6'5""",0.2,plays_at_height
2023,Brandon Slater,Villanova,65436,6-8,"6'8""",80.0,78.24,"6'6""",-1.76,plays_shorter,78.24,"6'6""",-1.76,plays_shorter
2023,Luis Hurtado Jr.,Mercer,65437,6-7,"6'7""",79.0,76.65,"6'5""",-2.35,plays_shorter,76.65,"6'5""",-2.35,plays_shorter
2023,Tim Fuller,Utah Valley,65440,6-9,"6'9""",81.0,80.95,"6'9""",-0.05,plays_at_height,80.95,"6'9""",-0.05,plays_at_height
2023,Kihei Clark,Virginia,65442,5-10,"5'10""",70.0,75.24,"6'3""",5.24,plays_taller,75.24,"6'3""",5.24,plays_taller
2023,Will McNair Jr.,Mississippi St.,65448,6-11,"6'11""",83.0,79.93,"6'8""",-3.07,plays_shorter,79.93,"6'8""",-3.07,plays_shorter
2023,Nate Laszewski,Notre Dame,65450,6-10,"6'10""",82.0,79.23,"6'7""",-2.77,plays_shorter,79.23,"6'7""",-2.77,plays_shorter
2023,Tanner Groves,Oklahoma,65456,6-10,"6'10""",82.0,81.4,"6'9""",-0.6,plays_at_height,81.4,"6'9""",-0.6,plays_at_height
2023,Leaky Black,North Carolina,65459,6-9,"6'9""",81.0,79.3,"6'7""",-1.7,plays_shorter,79.3,"6'7""",-1.7,plays_shorter
2023,Mohammed Abdulsalam,UNC Greensboro,65464,6-9,"6'9""",81.0,80.34,"6'8""",-0.66,plays_at_height,80.34,"6'8""",-0.66,plays_at_height
2023,Victor Bafutto,Louisiana Monroe,65465,6-10,"6'10""",82.0,81.95,"6'10""",-0.05,plays_at_height,81.95,"6'10""",-0.05,plays_at_height
2023,Angelo Allegri,Eastern Washington,65466,6-7,"6'7""",79.0,77.19,"6'5""",-1.81,plays_shorter,77.19,"6'5""",-1.81,plays_shorter
2023,Deandre Thomas,Mount St. Mary's,65468,6-5,"6'5""",77.0,74.47,"6'2""",-2.53,plays_shorter,74.47,"6'2""",-2.53,plays_shorter
2023,Robert Allen,Mississippi,65469,6-8,"6'8""",80.0,78.86,"6'7""",-1.14,plays_shorter,78.86,"6'7""",-1.14,plays_shorter
2023,Larry Moreno,St. Francis NY,65472,6-0,"6'0""",72.0,75.26,"6'3""",3.26,plays_taller,75.26,"6'3""",3.26,plays_taller
2023,Hunter Tyson,Clemson,65479,6-8,"6'8""",80.0,79.67,"6'8""",-0.33,plays_at_height,79.67,"6'8""",-0.33,plays_at_height
2023,Montez Mathis,St. John's,65480,6-4,"6'4""",76.0,76.15,"6'4""",0.15,plays_at_height,76.15,"6'4""",0.15,plays_at_height
2023,Caleb McConnell,Rutgers,65481,6-7,"6'7""",79.0,78.42,"6'6""",-0.58,plays_at_height,78.42,"6'6""",-0.58,plays_at_height
2023,Eric Hunter Jr,Butler,65483,6-4,"6'4""",76.0,76.88,"6'5""",0.88,plays_taller,76.88,"6'5""",0.88,plays_taller
2023,Cameron Healy,Southern Utah,65488,6-3,"6'3""",75.0,74.68,"6'3""",-0.32,plays_at_height,74.68,"6'3""",-0.32,plays_at_height
2023,Jermaine Couisnard,Oregon,65489,6-4,"6'4""",76.0,75.1,"6'3""",-0.9,plays_shorter,75.1,"6'3""",-0.9,plays_shorter
2023,Colin Castleton,Florida,65492,6-11,"6'11""",83.0,82.68,"6'11""",-0.32,plays_at_height,82.68,"6'11""",-0.32,plays_at_height
2023,David DeJulius,Cincinnati,65493,6-0,"6'0""",72.0,75.75,"6'4""",3.75,plays_taller,75.75,"6'4""",3.75,plays_taller
2023,Ricky Lindo Jr.,George Washington,65494,6-8,"6'8""",80.0,81.38,"6'9""",1.38,plays_taller,81.38,"6'9""",1.38,plays_taller
2023,Christian Bishop,Texas,65500,6-7,"6'7""",79.0,80.55,"6'9""",1.55,plays_taller,80.55,"6'9""",1.55,plays_taller
2023,Bryce Golden,Loyola Chicago,65502,6-9,"6'9""",81.0,78.28,"6'6""",-2.72,plays_shorter,78.28,"6'6""",-2.72,plays_shorter
2023,Markeese Hastings,Western Michigan,65503,6-7,"6'7""",79.0,79.85,"6'8""",0.85,plays_taller,79.85,"6'8""",0.85,plays_taller
2023,Efe Odigie,SMU,65504,6-9,"6'9""",81.0,78.97,"6'7""",-2.03,plays_shorter,78.97,"6'7""",-2.03,plays_shorter
2023,Greg Williams Jr.,Louisiana,65506,6-3,"6'3""",75.0,77.71,"6'6""",2.71,plays_taller,77.71,"6'6""",2.71,plays_taller
2023,Marcellus Earlington,San Diego,65507,6-7,"6'7""",79.0,77.41,"6'5""",-1.59,plays_shorter,77.41,"6'5""",-1.59,plays_shorter
2023,DeVon Baker,Ohio,65509,6-2,"6'2""",74.0,74.7,"6'3""",0.7,plays_at_height,74.7,"6'3""",0.7,plays_at_height
2023,Junior Ballard,Weber St.,65513,6-3,"6'3""",75.0,74.51,"6'3""",-0.49,plays_at_height,74.51,"6'3""",-0.49,plays_at_height
2023,Filip Rebraca,Iowa,65514,6-9,"6'9""",81.0,80.62,"6'9""",-0.38,plays_at_height,80.62,"6'9""",-0.38,plays_at_height
2023,Deante Johnson,Cleveland St.,65518,6-9,"6'9""",81.0,80.74,"6'9""",-0.26,plays_at_height,80.74,"6'9""",-0.26,plays_at_height
2023,Onyi Eyisi,Cal St. Northridge,65528,6-9,"6'9""",81.0,79.95,"6'8""",-1.05,plays_shorter,79.95,"6'8""",-1.05,plays_shorter
2023,Aljaz Kunc,Iowa St.,65529,6-8,"6'8""",80.0,78.8,"6'7""",-1.2,plays_shorter,78.8,"6'7""",-1.2,plays_shorter
2023,Joey Hauser,Michigan St.,65530,6-9,"6'9""",81.0,77.16,"6'5""",-3.84,plays_shorter,77.16,"6'5""",-3.84,plays_shorter
2023,Mezie Offurum,James Madison,65534,6-8,"6'8""",80.0,79.41,"6'7""",-0.59,plays_at_height,79.41,"6'7""",-0.59,plays_at_height
2023,Riley Grigsby,Seattle,65536,6-6,"6'6""",78.0,77.8,"6'6""",-0.2,plays_at_height,77.8,"6'6""",-0.2,plays_at_height
2023,Jacob Eyman,Portland St.,65537,6-10,"6'10""",82.0,79.21,"6'7""",-2.79,plays_shorter,79.21,"6'7""",-2.79,plays_shorter
2023,Luke Frampton,Western Kentucky,65542,6-5,"6'5""",77.0,75.14,"6'3""",-1.86,plays_shorter,75.14,"6'3""",-1.86,plays_shorter
2023,Jared Rodriguez,Idaho St.,65546,6-8,"6'8""",80.0,78.65,"6'7""",-1.35,plays_shorter,78.65,"6'7""",-1.35,plays_shorter
2023,David Kasanganay,East Carolina,65551,6-2,"6'2""",74.0,74.59,"6'3""",0.59,plays_at_height,74.59,"6'3""",0.59,plays_at_height
2023,Josh Mballa,Mississippi,65564,6-7,"6'7""",79.0,79.45,"6'7""",0.45,plays_at_height,79.45,"6'7""",0.45,plays_at_height
2023,Zay Williams,Troy,65570,6-9,"6'9""",81.0,81.65,"6'10""",0.65,plays_at_height,81.65,"6'10""",0.65,plays_at_height
2023,Drue Drinnon,Texas St.,65572,6-1,"6'1""",73.0,74.18,"6'2""",1.18,plays_taller,74.18,"6'2""",1.18,plays_taller
2023,Vincent Lee,Cal St. Fullerton,65574,6-8,"6'8""",80.0,80.11,"6'8""",0.11,plays_at_height,80.11,"6'8""",0.11,plays_at_height
2023,Daylen Kountz,Northern Colorado,65577,6-4,"6'4""",76.0,76.01,"6'4""",0.01,plays_at_height,76.01,"6'4""",0.01,plays_at_height
2023,Isaac Likekele,Ohio St.,65586,6-5,"6'5""",77.0,77.78,"6'6""",0.78,plays_taller,77.78,"6'6""",0.78,plays_taller
2023,Kendric Davis,Memphis,65589,6-0,"6'0""",72.0,75.74,"6'4""",3.74,plays_taller,75.74,"6'4""",3.74,plays_taller
2023,Kaden Archie,Georgia Southern,65590,6-6,"6'6""",78.0,77.11,"6'5""",-0.89,plays_shorter,77.11,"6'5""",-0.89,plays_shorter
2023,Arashma Parks,Detroit Mercy,65591,6-9,"6'9""",81.0,80.25,"6'8""",-0.75,plays_shorter,80.25,"6'8""",-0.75,plays_shorter
2023,Adam Seiko,San Diego St.,65593,6-3,"6'3""",75.0,73.99,"6'2""",-1.01,plays_shorter,73.99,"6'2""",-1.01,plays_shorter
2023,Carte'Are Gordon,Grambling St.,65594,6-9,"6'9""",81.0,81.36,"6'9""",0.36,plays_at_height,81.36,"6'9""",0.36,plays_at_height
2023,Taevion Kinsey,Marshall,65596,6-5,"6'5""",77.0,79.07,"6'7""",2.07,plays_taller,79.07,"6'7""",2.07,plays_taller
2023,Cory Hightower,Winthrop,65600,6-7,"6'7""",79.0,76.7,"6'5""",-2.3,plays_shorter,76.7,"6'5""",-2.3,plays_shorter
2023,Josiah Jeffers,Radford,65605,6-1,"6'1""",73.0,75.03,"6'3""",2.03,plays_taller,75.03,"6'3""",2.03,plays_taller
2023,Cam Burrell,Lindenwood,65608,6-7,"6'7""",79.0,79.78,"6'8""",0.78,plays_taller,79.78,"6'8""",0.78,plays_taller
2023,Robin Duncan,Vermont,65609,6-5,"6'5""",77.0,79.5,"6'7""",2.5,plays_taller,79.5,"6'7""",2.5,plays_taller
2023,Ben Stanley,Old Dominion,65612,6-7,"6'7""",79.0,77.1,"6'5""",-1.9,plays_shorter,77.1,"6'5""",-1.9,plays_shorter
2023,Kaosi Ezeagu,Sam Houston St.,65619,6-10,"6'10""",82.0,80.23,"6'8""",-1.77,plays_shorter,80.23,"6'8""",-1.77,plays_shorter
2023,Luke Avdalovic,Pacific,65622,6-5,"6'5""",77.0,75.78,"6'4""",-1.22,plays_shorter,75.78,"6'4""",-1.22,plays_shorter
2023,Nik Mains,Northern Arizona,65623,6-8,"6'8""",80.0,77.39,"6'5""",-2.61,plays_shorter,77.39,"6'5""",-2.61,plays_shorter
2023,Nick Guadarrama,FIU,65625,6-5,"6'5""",77.0,76.73,"6'5""",-0.27,plays_at_height,76.73,"6'5""",-0.27,plays_at_height
2023,Jayden Martinez,North Texas,65626,6-7,"6'7""",79.0,78.16,"6'6""",-0.84,plays_shorter,78.16,"6'6""",-0.84,plays_shorter
2023,Jack Clark,N.C. State,65627,6-8,"6'8""",80.0,79.76,"6'8""",-0.24,plays_at_height,79.76,"6'8""",-0.24,plays_at_height
2023,Ed Croswell,Providence,65628,6-8,"6'8""",80.0,81.78,"6'10""",1.78,plays_taller,81.78,"6'10""",1.78,plays_taller
2023,Jared Kimbrough,Hartford,65629,6-8,"6'8""",80.0,78.48,"6'6""",-1.52,plays_shorter,78.48,"6'6""",-1.52,plays_shorter
2023,Jahvon Quinerly,Alabama,65630,6-1,"6'1""",73.0,74.72,"6'3""",1.72,plays_taller,74.72,"6'3""",1.72,plays_taller
2023,Jalen Slawson,Furman,65633,6-7,"6'7""",79.0,82.44,"6'10""",3.44,plays_taller,82.44,"6'10""",3.44,plays_taller
2023,Daivien Williamson,Wake Forest,65635,6-1,"6'1""",73.0,73.99,"6'2""",0.99,plays_taller,73.99,"6'2""",0.99,plays_taller
2023,Mike Bothwell,Furman,65636,6-3,"6'3""",75.0,76.74,"6'5""",1.74,plays_taller,76.74,"6'5""",1.74,plays_taller
2023,Isaiah Poor Bear-Chandler,Wichita St.,65638,6-9,"6'9""",81.0,77.45,"6'5""",-3.55,plays_shorter,77.45,"6'5""",-3.55,plays_shorter
2023,Tyreese Davis,Eastern Washington,65645,6-6,"6'6""",78.0,76.05,"6'4""",-1.95,plays_shorter,76.05,"6'4""",-1.95,plays_shorter
2023,Mason Harrell,Texas St.,65649,5-9,"5'9""",69.0,74.83,"6'3""",5.83,plays_taller,74.83,"6'3""",5.83,plays_taller
2023,Connor Vanover,Oral Roberts,65651,7-3,"7'3""",87.0,84.14,"7'0""",-2.86,plays_shorter,84.14,"7'0""",-2.86,plays_shorter
2023,Andre Kelly,UC Santa Barbara,65654,6-9,"6'9""",81.0,79.52,"6'8""",-1.48,plays_shorter,79.52,"6'8""",-1.48,plays_shorter
2023,Matt Bradley,San Diego St.,65655,6-4,"6'4""",76.0,77.01,"6'5""",1.01,plays_taller,77.01,"6'5""",1.01,plays_taller
