season,team,player,off_possessions,def_possessions,pbp_games,bart_games,unassisted_rim_makes,unassisted_mid_makes,unassisted_3pm,rim_assists,off_fouls_drawn,fta,rim_att,dunks_made,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,rim_assists_100,off_fouls_drawn_100,fta_100,rim_att_100,dunks_100
2012,Air Force,Taylor Stewart,0.0,0.0,0.0,13.0,17.0,10.0,3.0,0.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Air Force,Todd Fletcher,0.0,0.0,0.0,27.0,20.0,23.0,22.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Alex Abreu,0.0,0.0,0.0,30.0,23.0,5.0,28.0,0.0,0.0,59.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Brett McClanahan,0.0,0.0,0.0,33.0,5.0,5.0,19.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Brian Walsh,0.0,0.0,0.0,33.0,19.0,13.0,28.0,0.0,0.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,C.J. Oldham,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Chauncey Gilliam,0.0,0.0,0.0,33.0,36.0,6.0,18.0,0.0,0.0,16.0,56.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Demetrius Treadwell,0.0,0.0,0.0,31.0,54.0,12.0,0.0,0.0,0.0,57.0,85.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Josh Egner,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Kyle Petersen,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Nick Harney,0.0,0.0,0.0,28.0,47.0,15.0,7.0,0.0,0.0,47.0,70.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Nikola Cvetinovic,0.0,0.0,0.0,33.0,66.0,3.0,11.0,0.0,0.0,56.0,96.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Quincy Diggs,0.0,0.0,0.0,33.0,26.0,14.0,16.0,0.0,0.0,67.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Akron,Zeke Marshall,0.0,0.0,0.0,33.0,56.0,18.0,0.0,0.0,0.0,103.0,87.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Andrew Steele,0.0,0.0,0.0,19.0,8.0,3.0,1.0,0.0,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Ben Eblen,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Carl Engstrom,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Charles Hankerson Jr.,0.0,0.0,0.0,30.0,8.0,2.0,7.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,JaMychal Green,0.0,0.0,0.0,26.0,25.0,20.0,0.0,0.0,0.0,44.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Keon Blackledge,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Levi Randolph,0.0,0.0,0.0,33.0,20.0,12.0,8.0,0.0,0.0,18.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Moussa Gueye,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Nick Jacobs,0.0,0.0,0.0,32.0,17.0,15.0,0.0,0.0,0.0,17.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Rodney Cooper,0.0,0.0,0.0,31.0,6.0,3.0,8.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Trevor Lacey,0.0,0.0,0.0,33.0,12.0,8.0,12.0,0.0,0.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama,Trevor Releford,0.0,0.0,0.0,32.0,30.0,11.0,8.0,0.0,0.0,54.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Anthony Lanier,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Brandon Allen,0.0,0.0,0.0,17.0,9.0,2.0,6.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Brandon Ellis,0.0,0.0,0.0,26.0,8.0,2.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Casey Cantey,0.0,0.0,0.0,26.0,17.0,4.0,3.0,0.0,0.0,27.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Demarquelle Tabb,0.0,0.0,0.0,25.0,22.0,1.0,0.0,0.0,0.0,30.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Green Hill,0.0,0.0,0.0,26.0,2.0,4.0,1.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Jeremy Crutcher,0.0,0.0,0.0,26.0,5.0,14.0,10.0,0.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Jerome Hunter,0.0,0.0,0.0,26.0,10.0,1.0,0.0,0.0,0.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Jose Long,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alabama A&M,Marcus Lee,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Blake Metcalf,0.0,0.0,0.0,34.0,37.0,15.0,0.0,0.0,0.0,29.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Gerardo Suero,0.0,0.0,0.0,32.0,92.0,45.0,23.0,0.0,0.0,180.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Jacob Iati,0.0,0.0,0.0,25.0,0.0,1.0,30.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Jayson Guerrier,0.0,0.0,0.0,34.0,16.0,8.0,30.0,0.0,0.0,32.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,John Puk,0.0,0.0,0.0,31.0,16.0,8.0,0.0,0.0,0.0,16.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Logan Aronhalt,0.0,0.0,0.0,30.0,20.0,30.0,48.0,0.0,0.0,62.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Luke Devlin,0.0,0.0,0.0,32.0,18.0,17.0,16.0,0.0,0.0,30.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Mike Black,0.0,0.0,0.0,34.0,60.0,18.0,40.0,0.0,0.0,74.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Peter Hooley,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Ralph Watts,0.0,0.0,0.0,30.0,3.0,5.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Sam Rowley,0.0,0.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Albany,Tanner Gibson,0.0,0.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Blake Jolivette,0.0,0.0,0.0,32.0,6.0,10.0,9.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Charles Hinkle,0.0,0.0,0.0,32.0,10.0,15.0,23.0,0.0,0.0,46.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Daniel Fisher,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Joe Hill,0.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,John Schoof,0.0,0.0,0.0,31.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Mike Bersch,0.0,0.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Riley Grafft,0.0,0.0,0.0,30.0,12.0,4.0,0.0,0.0,0.0,18.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Simon McCormack,0.0,0.0,0.0,32.0,7.0,3.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Tony Wroblicky,0.0,0.0,0.0,32.0,16.0,11.0,0.0,0.0,0.0,7.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Troy Brewer,0.0,0.0,0.0,28.0,10.0,9.0,13.0,0.0,0.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,American,Wayne Simon II,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Alex Jacobson,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Angelo Chol,0.0,0.0,0.0,35.0,7.0,8.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Brendon Lavender,0.0,0.0,0.0,35.0,1.0,1.0,33.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Jesse Perry,0.0,0.0,0.0,35.0,53.0,19.0,7.0,0.0,0.0,90.0,74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Jordin Mayes,0.0,0.0,0.0,29.0,5.0,5.0,8.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Josiah Turner,0.0,0.0,0.0,29.0,20.0,10.0,4.0,0.0,0.0,52.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Kevin Parrom,0.0,0.0,0.0,20.0,10.0,3.0,9.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Kyle Fogg,0.0,0.0,0.0,35.0,11.0,24.0,36.0,0.0,0.0,88.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Kyryl Natyazhko,0.0,0.0,0.0,22.0,3.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Max Wiepking,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Nick Johnson,0.0,0.0,0.0,35.0,17.0,13.0,23.0,0.0,0.0,56.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Sidiki Johnson,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arizona,Solomon Hill,0.0,0.0,0.0,35.0,47.0,14.0,18.0,0.0,0.0,82.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Brandon Mitchell,0.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Devonta Abron,0.0,0.0,0.0,32.0,30.0,9.0,0.0,0.0,0.0,56.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Hunter Mickelson,0.0,0.0,0.0,32.0,25.0,19.0,0.0,0.0,0.0,20.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Julysses Nobles,0.0,0.0,0.0,32.0,22.0,5.0,19.0,0.0,0.0,52.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Kikko Haydar,0.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Mardracus Wade,0.0,0.0,0.0,32.0,12.0,3.0,46.0,0.0,0.0,56.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Marshawn Powell,0.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Marvell Waithe,0.0,0.0,0.0,30.0,21.0,2.0,6.0,0.0,0.0,38.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Matt Thompson,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Michael Sanchez,0.0,0.0,0.0,29.0,19.0,6.0,1.0,0.0,0.0,37.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Rashad Madden,0.0,0.0,0.0,32.0,15.0,19.0,12.0,0.0,0.0,44.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Arkansas,Rickey Scott,0.0,0.0,0.0,32.0,40.0,30.0,5.0,0.0,0.0,63.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Andrew Stire,0.0,0.0,0.0,28.0,24.0,4.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Brian Hornstein,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Cartavious Kincade,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Chris Gramling,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Ella Ellis,0.0,0.0,0.0,29.0,42.0,22.0,45.0,0.0,0.0,122.0,73.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Jalen Harris,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Jason Pancoe,0.0,0.0,0.0,14.0,1.0,5.0,10.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Jordan Springer,0.0,0.0,0.0,29.0,28.0,10.0,0.0,0.0,0.0,54.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Josh Herbeck,0.0,0.0,0.0,29.0,4.0,19.0,48.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Julian Simmons,0.0,0.0,0.0,29.0,16.0,22.0,35.0,0.0,0.0,50.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Maxwell Lenox,0.0,0.0,0.0,29.0,42.0,4.0,3.0,0.0,0.0,64.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Milton Washington,0.0,0.0,0.0,19.0,16.0,3.0,1.0,0.0,0.0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Mo Williams,0.0,0.0,0.0,29.0,14.0,4.0,9.0,0.0,0.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Army,Whit Thornton,0.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Adrian Forbes,0.0,0.0,0.0,29.0,9.0,2.0,0.0,0.0,0.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Allen Payne,0.0,0.0,0.0,20.0,16.0,4.0,2.0,0.0,0.0,13.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Chris Denson,0.0,0.0,0.0,30.0,30.0,6.0,8.0,0.0,0.0,56.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Dylan Spencer,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Frankie Sullivan,0.0,0.0,0.0,31.0,22.0,9.0,41.0,0.0,0.0,56.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Jake Drum,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Josh Langford,0.0,0.0,0.0,14.0,11.0,2.0,2.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Josh Wallace,0.0,0.0,0.0,31.0,14.0,6.0,2.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Kenny Gabriel,0.0,0.0,0.0,31.0,34.0,16.0,15.0,0.0,0.0,33.0,56.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Noel Johnson,0.0,0.0,0.0,19.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Rob Chubb,0.0,0.0,0.0,31.0,21.0,29.0,0.0,0.0,0.0,40.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,T.J. Rice,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Tony Neysmith,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Varez Ward,0.0,0.0,0.0,27.0,17.0,2.0,12.0,0.0,0.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Auburn,Willy Kouassi,0.0,0.0,0.0,25.0,8.0,2.0,0.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Alton Williams,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Anthony Campbell,0.0,0.0,0.0,10.0,3.0,5.0,3.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Chris Freeman,0.0,0.0,0.0,26.0,21.0,6.0,0.0,0.0,0.0,20.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Herdie Lawrence,0.0,0.0,0.0,31.0,10.0,4.0,14.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Jerome Clyburn,0.0,0.0,0.0,31.0,26.0,12.0,9.0,0.0,0.0,84.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,John Fraley,0.0,0.0,0.0,22.0,70.0,11.0,0.0,0.0,0.0,93.0,110.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Josh Terry,0.0,0.0,0.0,31.0,52.0,51.0,1.0,0.0,0.0,118.0,77.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Justin Blake,0.0,0.0,0.0,27.0,1.0,3.0,19.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Kevin Covington,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Matt Hasse,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Melvin Baker,0.0,0.0,0.0,31.0,50.0,48.0,5.0,0.0,0.0,88.0,83.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Thomas Greer,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,TyShwan Edmondson,0.0,0.0,0.0,31.0,40.0,39.0,57.0,0.0,0.0,57.0,63.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Austin Peay,Will Triggs,0.0,0.0,0.0,31.0,37.0,11.0,0.0,0.0,0.0,89.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,BYU,Anson Winder,0.0,0.0,0.0,32.0,8.0,0.0,12.0,0.0,0.0,25.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,BYU,Brandon Davies,0.0,0.0,0.0,33.0,46.0,41.0,0.0,0.0,0.0,102.0,64.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
