player_name,team,year,unassisted_dunks_100,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,unassisted_points_100
Andrey Semenov,James Madison,2014,0.000000,1.912287,1.223864,0.229474,6.960726
Fred Gulley III,Arkansas,2014,0.087964,1.407416,0.527781,0.087964,4.134285
Ben Mockford,St. Francis NY,2014,0.000000,0.755747,0.961860,1.374086,7.557471
Mike Felt,North Dakota St.,2014,0.000000,0.000000,0.152521,0.305042,1.220169
Montez Blair,Cornell,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Reggie Groves,North Carolina Central,2014,0.000000,0.451695,0.338772,0.903391,4.291106
Raymone Andrews,Stetson,2014,0.000000,1.160881,1.160881,0.507885,6.167179
Candon Rusin,Vermont,2014,0.000000,0.856689,1.323974,0.389404,5.529539
Alzee Williams,North Texas,2014,0.000000,3.020822,2.349528,0.000000,10.740700
Nick Russell,SMU,2014,0.100026,1.200308,1.450372,0.100026,5.601438
Tim Frazier,Penn St.,2014,0.050481,2.776451,3.079337,0.656252,13.680332
Bill Edwards,Miami OH,2014,0.000000,2.128784,2.128784,0.266098,9.313430
Brian Oliver,Seton Hall,2014,0.000000,0.492831,0.633640,0.492831,3.731433
Tyler Stone,Southeast Missouri St.,2014,0.228046,2.280460,1.995402,0.171034,9.064827
Will Felder,Miami OH,2014,0.248313,1.862345,1.986502,0.000000,7.697695
Murphy Burnatowski,Colgate,2014,0.269789,2.158312,2.023417,0.472131,9.779850
Ryan Sypkens,UC Davis,2014,0.000000,0.447041,0.745068,1.117602,5.737026
Leslie McDonald,North Carolina,2014,0.000000,0.499491,0.665988,0.332994,3.329942
Scooter Gillette,Fairleigh Dickinson,2014,0.590384,4.034293,0.393590,0.000000,8.855766
Nikola Cerina,Northwestern,2014,0.000000,0.912072,0.228018,0.000000,2.280180
Justin Cobbs,California,2014,0.198670,3.079385,2.880715,0.447008,13.261223
Christian Salecich,SIU Edwardsville,2014,0.000000,0.946000,0.774000,0.430000,4.730000
Coron Williams,Wake Forest,2014,0.000000,0.775744,1.339921,0.493655,5.712295
Quincy Diggs,Akron,2014,0.060654,2.486804,2.365496,1.758959,14.981476
Chris Fouch,Drexel,2014,0.000000,2.078953,2.969932,0.593986,11.879730
Chris Harriel,UC Riverside,2014,0.296913,1.633023,0.593826,0.296913,5.344438
Ebuka Anyaorah,North Carolina Central,2014,0.000000,1.771718,0.590573,0.000000,4.724582
Chris Dixon,UNC Wilmington,2014,0.000000,2.429641,1.909004,0.780956,11.020157
Ja'Rob McCallum,IU Indy,2014,0.000000,2.396615,1.960867,0.653622,10.675830
Karl Moton,UAB,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Ovie Soko,Duquesne,2014,0.498571,3.178390,1.495713,0.124643,9.722134
Sam Prescott,Mount St. Mary's,2014,0.000000,2.398479,1.338686,0.446229,8.813016
Brett Roseboro,UMBC,2014,0.000000,1.997715,0.799086,0.000000,5.593602
Chad White,South Dakota St.,2014,0.000000,0.738471,0.335669,0.335669,3.155286
Chris Eversley,Cal Poly,2014,0.196167,2.092445,2.550167,0.130778,9.677558
Ethan Wragge,Creighton,2014,0.000000,0.064535,0.000000,0.322677,1.097103
Daylen Harrison,Eastern Michigan,2014,0.000000,0.768668,1.229869,0.000000,3.997075
Christian Standhardinger,Hawaii,2014,0.000000,1.925403,2.919160,0.000000,9.689125
Ledrick Eackles,McNeese St.,2014,0.000000,2.411053,1.459322,1.903463,13.451139
Willis Hall,Charleston,2014,0.000000,2.668731,1.489524,0.372381,9.433653
Duke Mondy,Oakland,2014,0.248398,2.732374,1.179889,0.683094,9.873808
Malik Thomas,Boston University,2014,0.090203,3.157106,0.631421,0.000000,7.577054
Aaric Murray,Texas Southern,2014,0.334334,2.507502,1.504501,0.222889,8.692675
Brian Fitzpatrick,Bucknell,2014,0.000000,3.597846,1.199282,0.171326,10.108234
Jeronne Maymon,Tennessee,2014,0.000000,2.592425,0.370346,0.000000,5.925542
Antwan Burrus,Liberty,2014,0.485568,4.451040,1.537632,0.000000,11.977344
Zach Bohannon,Wisconsin,2014,0.000000,0.000000,0.000000,0.000000,0.000000
George Beamon,Manhattan,2014,0.120613,2.774093,1.326740,0.180919,8.744423
Lawrence Johnson-Danner,Texas Southern,2014,0.000000,0.132214,0.264427,0.462748,2.181527
Rayner Moquete,Binghamton,2014,0.000000,0.816346,0.918389,0.102043,3.775599
Laquentin Miles,Central Arkansas,2014,1.270597,4.367676,4.605913,0.317649,18.900124
Lucas Nutt,Southeast Missouri St.,2014,0.000000,1.849335,0.573932,0.510161,6.377018
Jordan Swing,UAB,2014,0.181898,1.364235,0.636643,0.090949,4.274603
David Brown,Western Michigan,2014,0.000000,3.295200,0.864315,1.242452,12.046387
Shawn Glover,Oral Roberts,2014,0.165771,1.049883,6.023013,0.276285,14.974647
Bobby Capobianco,Valparaiso,2014,0.112754,1.465801,0.225508,0.000000,3.382618
Chaz Williams,Massachusetts,2014,0.000000,2.820374,1.577497,1.242877,12.524374
Halil Kanacevic,Saint Joseph's,2014,0.109729,2.852949,1.152152,0.054864,8.174796
Bryce Clark,Southern,2014,0.000000,2.076655,0.889995,0.000000,5.933300
Kendrick Washington,Arkansas St.,2014,0.064225,2.761658,0.385348,0.064225,6.486685
Kirk Van Slyke,Arkansas St.,2014,0.125029,2.625599,1.437828,0.000000,8.126853
Kelsey Barlow,Illinois Chicago,2014,0.258298,2.841273,2.518401,2.130955,17.112212
Corey Stern,Texas St.,2014,0.175446,2.631690,0.350892,0.000000,5.965164
Mike Burwell,Towson,2014,0.000000,2.200434,1.447654,0.347437,8.338485
Desmar Jackson,Southern Illinois,2014,0.892485,4.581424,4.105432,0.356994,18.444694
Demetrius Walker,Grand Canyon,2014,0.000000,0.939186,3.130622,1.252249,11.896362
Victor Rudd,South Florida,2014,0.385611,2.754362,1.597530,0.275436,9.530093
Sampson Carter,Massachusetts,2014,0.120780,1.509748,0.483119,0.120780,4.348073
Stephan Van Treese,Louisville,2014,0.000000,1.284345,0.000000,0.000000,2.568690
Caden Dickerson,Western Kentucky,2014,0.082204,0.328815,0.739834,0.328815,3.123744
Jon Hood,Kentucky,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Omari Lawrence,Kansas St.,2014,0.000000,2.427607,0.285601,0.000000,5.426416
Dee Geiger,Harvard,2014,0.000000,4.224967,0.000000,0.000000,8.449933
Manny Atkins,Georgia St.,2014,0.112091,1.625324,0.672548,0.168137,5.100156
Drew Crawford,Northwestern,2014,0.218690,1.858864,2.296244,0.984105,11.262532
Michael Dixon Jr.,Memphis,2014,0.000000,1.648507,2.772490,0.299729,9.741180
Marcus Ware,Niagara,2014,0.000000,3.451633,0.587512,0.000000,8.078290
Jake Gollon,Mercer,2014,0.000000,1.858714,0.481889,0.000000,4.681205
Angus Brandt,Oregon St.,2014,0.151873,2.354026,1.366854,0.075936,7.669569
Jaron Lane,UNC Asheville,2014,0.056995,3.020738,1.025911,0.170985,8.606254
Ray Gallegos,Nebraska,2014,0.000000,0.502878,0.718398,0.359199,3.520148
Will Barrett,Princeton,2014,0.252396,2.019164,0.336527,0.000000,4.711383
Luke Hancock,Louisville,2014,0.132652,1.724473,0.928562,0.464281,6.698915
Vertrail Vaughns,North Texas,2014,0.000000,2.675282,1.177124,0.856090,10.273084
Jimmy Sherburne,Princeton,2014,0.000000,1.646793,0.411698,0.137233,4.528682
Raymond Taylor,FIU,2014,0.000000,4.139634,0.689939,1.034908,12.763871
Jeremy Smith,Nicholls St.,2014,0.000000,3.114112,3.114112,0.444873,13.791069
Da'Shonte Riley,Eastern Michigan,2014,0.280522,1.472741,0.701305,0.000000,4.348091
Donnavan Kirk,Miami FL,2014,0.338317,2.199060,2.368219,0.000000,9.134559
Antoine Allen,South Alabama,2014,0.000000,1.667479,0.985329,1.061123,8.488985
Glenn Bryant,Eastern Michigan,2014,0.947975,3.102465,1.809771,0.000000,9.824471
Julysses Nobles,Jackson St.,2014,0.000000,3.363757,2.242505,1.121252,14.576282
Grant Gibbs,Creighton,2014,0.322557,2.338540,1.048311,0.161279,7.257539
Taylor Dunn,La Salle,2014,0.000000,0.000000,0.000000,1.614450,4.843350
Issiah Grayson,Cal St. Bakersfield,2014,0.000000,3.027699,2.482713,2.240497,17.742318
Miles Dixon,Wright St.,2014,0.298714,1.866962,2.315033,0.074678,8.588025
Beau Levesque,Saint Mary's,2014,0.070331,2.883573,0.914304,0.210993,8.228734
Matthew Hodgson,Saint Mary's,2014,0.000000,3.091484,1.272964,0.000000,8.728896
Troy Snyder,Maryland Eastern Shore,2014,0.136162,4.425272,0.885054,0.136162,11.029140
Eddie Denard,Chicago St.,2014,0.000000,3.478800,0.892000,0.000000,8.741600
Nolan Hart,Syracuse,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Ben Brust,Wisconsin,2014,0.000000,0.865940,1.154587,0.577293,5.772934
Eric Kindler,Saint Joseph's,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Chris Manhertz,Canisius,2014,0.241469,3.139102,0.482939,0.000000,7.244082
Clay Tormey,Davidson,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Rob Brandenberg,VCU,2014,0.181882,1.940074,0.727528,0.242509,6.062732
Chris Evans,Sacred Heart,2014,0.247634,3.466881,0.577813,0.000000,8.089389
Rod Odom,Vanderbilt,2014,0.000000,0.825943,1.266447,0.715818,6.332233
Kyle Fuller,Vanderbilt,2014,0.000000,3.127934,1.000939,0.125117,8.633098
Bruce Ellington,South Carolina,2014,0.000000,0.859200,1.718400,0.000000,5.155200
Eric Smith,Coastal Carolina,2014,0.000000,1.419494,0.532310,0.709747,6.032850
Doug McDermott,Creighton,2014,0.103379,2.894598,2.170949,0.465203,11.526703
Isaac Smith,Maryland Eastern Shore,2014,0.000000,2.124527,0.559086,0.447269,6.709033
Jahenns Manigat,Creighton,2014,0.061532,0.984506,0.307658,0.061532,2.768923
Jay Bowie,Marist,2014,0.117415,1.585102,0.469660,0.234830,4.814015
Russ DeRemer,Syracuse,2014,0.000000,0.000000,0.000000,0.000000,0.000000
C.J. Fair,Syracuse,2014,0.408618,2.094167,4.188334,0.255386,13.331160
Terence Smith,Tennessee Martin,2014,0.062645,1.440837,2.317868,0.626451,9.396761
Keith McDougald,Jacksonville,2014,0.164415,3.041677,1.808564,0.411037,10.933594
Ryan Williams,Central Arkansas,2014,0.000000,2.388111,0.597028,1.791083,11.343528
Khyle Marshall,Butler,2014,0.636081,4.099191,2.685677,0.000000,13.569734
Erik Fromm,Butler,2014,0.192703,1.637972,0.289054,0.000000,3.854052
Kyle Kelm,Milwaukee,2014,0.226425,1.981222,1.981222,0.000000,7.924888
Jordan Latham,Loyola MD,2014,0.191793,2.781003,1.438450,0.095897,8.726597
Eric McAlister,Stony Brook,2014,0.505630,1.444657,1.300191,0.000000,5.489695
Jaye Crockett,Texas Tech,2014,0.801537,3.540122,2.204227,0.133590,11.889468
Steve Frankoski,Columbia,2014,0.000000,0.340896,1.704480,0.681792,6.136127
James Bell,Villanova,2014,0.293024,1.816749,0.586048,0.644653,6.739552
Donte Williams,Georgia,2014,0.649040,2.433900,0.324520,0.000000,5.516840
Niko Roberts,Kansas,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Sebastian Koch,Elon,2014,0.000000,1.196378,0.881542,0.692640,6.233761
Dwayne Polee,San Diego St.,2014,0.566981,2.834906,0.793774,0.113396,7.597549
Michael Green,Tennessee St.,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Patrick Miller,Tennessee St.,2014,0.329052,4.332519,3.838941,0.877472,18.975337
Langston Galloway,Saint Joseph's,2014,0.242998,1.263589,1.652386,1.166390,9.331121
Daryus Quarles,Saint Joseph's,2014,0.000000,0.218093,0.654279,0.000000,1.744743
C.J. Wilcox,Washington,2014,0.209271,1.621853,2.197349,1.307946,11.562240
Ralph Hill,Oakland,2014,0.000000,0.349842,0.349842,0.000000,1.399368
Andre' Hatchett,Idaho St.,2014,0.000000,3.231936,2.356620,0.067332,11.379108
Jamal Mitchell,UNC Greensboro,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Sam Mills,La Salle,2014,0.000000,0.754806,0.377403,0.440303,3.585328
Tim Henderson,Louisville,2014,0.000000,0.772038,0.514692,0.514692,4.117538
Marcus Thornton,Georgia,2014,0.136852,2.600181,0.889536,0.000000,6.979433
Dom Morris,Boston University,2014,0.000000,1.911336,1.294776,0.061656,6.597192
D.J. Irving,Boston University,2014,0.000000,1.892446,1.376325,0.573469,8.257948
Daniel Munoz,USC,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Riley Maye,Norfolk St.,2014,0.329414,0.494121,0.658828,0.164707,2.800020
Pablo Bertone,Florida Atlantic,2014,0.000000,3.019567,3.963182,0.314538,14.909114
Tanner Milson,UNC Wilmington,2014,0.000000,0.101962,0.305887,0.611775,2.651025
Rodney Glasgow,VMI,2014,0.000000,1.859478,4.036428,1.542006,16.417831
Jarrod Polson,Kentucky,2014,0.000000,0.000000,0.000000,0.213164,0.639492
Chris Perez,New Mexico,2014,0.000000,8.801440,0.000000,0.000000,17.602880
Xzaivier James,Northern Colorado,2014,0.000000,3.040000,3.040000,0.000000,12.160000
Nori Johnson,Charleston,2014,0.000000,0.456430,0.570538,0.342323,3.080904
Patrick Robinson,Northwestern St.,2014,0.000000,1.039818,0.311945,0.000000,2.703527
Tyler Wood,UTSA,2014,0.000000,0.634519,0.000000,0.000000,1.269038
Jordan Sims,UTSA,2014,0.000000,0.658194,0.197458,0.460736,3.093510
Lucas Eitel,Indiana St.,2014,0.000000,0.177397,0.000000,0.177397,0.886983
Jake Odum,Indiana St.,2014,0.000000,3.017715,2.031154,0.232132,10.794135
Tony Criswell,Missouri,2014,0.000000,1.563832,1.720215,0.000000,6.568093
Nathan Scheer,Missouri St.,2014,0.000000,0.295893,0.147946,0.000000,0.887678
Walt Lemon Jr.,Bradley,2014,0.712744,5.098864,3.344416,0.493438,18.366877
Dylon Cormier,Loyola MD,2014,0.000000,6.070957,0.933993,0.186799,14.570298
Justin Drummond,Toledo,2014,0.196987,3.611436,1.050599,0.196987,9.915033
Mikel Trapp,Bethune Cookman,2014,0.000000,1.265788,0.932686,1.065927,7.594729
Louis Montes,Sacred Heart,2014,0.000000,2.547505,1.389548,0.926365,10.653202
Shawn Jones,Middle Tennessee,2014,0.817061,2.859713,2.383094,0.000000,10.485614
Davante Gardner,Marquette,2014,0.000000,2.398509,1.622521,0.000000,8.042059
T.J. Bray,Princeton,2014,0.000000,4.251868,1.045541,0.557622,12.267684
Ben Hazel,Princeton,2014,0.102791,0.719538,0.000000,0.000000,1.439076
Chase Fieler,Florida Gulf Coast,2014,0.616102,3.450170,1.909916,0.000000,10.720172
Reggie Lewis,Florida A&M,2014,0.000000,1.255438,1.913049,0.597828,8.130458
P.J. Hubert,IU Indy,2014,0.000000,0.329569,0.164785,0.494354,2.471768
Donovan Gibbs,IU Indy,2014,0.083050,1.660991,0.996595,0.000000,5.315171
Mitchell Patton,IU Indy,2014,0.000000,2.149447,2.149447,0.000000,8.597788
Pendarvis Williams,Norfolk St.,2014,0.172168,1.492120,2.352958,0.746060,9.928334
Jordan Weathers,Norfolk St.,2014,0.000000,0.959460,0.000000,0.000000,1.918920
Alex Dragicevich,Boston College,2014,0.000000,0.987278,0.164546,0.329093,3.290928
Eric Atkins,Notre Dame,2014,0.000000,1.907101,1.804015,0.979322,10.360198
Jerry Evans Jr.,Nevada,2014,0.184892,1.664030,1.848922,0.123261,7.395688
Blake Jenkins,Belmont,2014,0.153885,2.231327,0.384712,0.076942,5.462904
Jeremiah Samarrippas,Tennessee Tech,2014,0.000000,1.504964,1.384567,1.805956,11.196929
Justin Banks,Alabama A&M,2014,0.463725,1.082025,0.618300,0.000000,3.400650
Troy Huff,North Dakota,2014,1.104113,5.213869,1.594830,0.552057,15.273568
Devon Saddler,Delaware,2014,0.107863,3.936987,2.804429,1.186489,17.042300
Chase Plummer,UMBC,2014,0.000000,2.733626,1.025110,0.113901,7.859174
Daniel Jones,Oregon St.,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Alex Ogundadegbe,Binghamton,2014,0.196826,1.771434,0.590478,0.000000,4.723824
Robert Mansell,Binghamton,2014,0.000000,0.966932,1.450399,0.483466,6.285061
Gary Stewart,Northwestern St.,2014,0.000000,0.423925,0.847849,0.423925,3.815321
Orlando Parker,Wagner,2014,0.000000,1.761024,0.167717,0.000000,3.857482
Latif Rivers,Wagner,2014,0.076578,3.063101,1.148663,0.765775,10.720853
Travis McKie,Wake Forest,2014,0.061269,0.980297,0.490148,0.000000,2.940890
Brian Holmes,Georgia Southern,2014,0.000000,1.460921,0.417406,0.834812,6.261088
Charles McRoy,North Florida,2014,0.226659,1.662167,0.906637,0.377765,6.270903
Stephen Madison,Idaho,2014,0.155832,4.986614,1.298597,0.519439,14.128740
Tom Droney,Davidson,2014,0.061433,3.071647,0.860061,0.184299,8.416314
De'Mon Brooks,Davidson,2014,0.324702,4.951705,3.815248,0.081175,17.777431
Chris Czerapowicz,Davidson,2014,0.000000,1.308464,2.180774,0.145385,7.414630
Will Bond,Sam Houston St.,2014,0.000000,0.380073,0.126691,0.000000,1.013529
Jordin Mayes,Arizona,2014,0.000000,1.610610,1.288488,0.000000,5.798196
Mackey McKnight,Lehigh,2014,0.000000,3.722622,1.294825,0.863217,12.624543
C.J. Washington,UAB,2014,0.160551,3.291297,1.043582,0.000000,8.669758
Ray Lester,SIU Edwardsville,2014,0.000000,2.727750,0.654660,0.000000,6.764820
Jordan Clarkson,Missouri,2014,0.296191,5.133978,2.665719,0.641747,17.524637
Tim Peete,Tulsa,2014,0.304821,1.676516,0.304821,0.152411,4.419906
Dantrell Thomas,Nicholls St.,2014,0.437500,4.156250,2.187500,0.000000,12.687500
Shane Southwell,Kansas St.,2014,0.216938,1.518564,1.157001,0.144625,5.785006
Les Smith,Lafayette,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Sean Armand,Iona,2014,0.094574,2.506216,0.520158,0.709306,8.180668
Laurent Rivard,Harvard,2014,0.000000,0.174356,0.232474,0.290593,1.685439
Stephen Holt,Saint Mary's,2014,0.048870,3.078829,1.075147,0.586444,10.067283
Sandro Carissimo,Vermont,2014,0.000000,2.720382,2.102113,0.432788,10.943355
Brian Voelkel,Vermont,2014,0.065018,1.690465,1.495412,0.130036,6.761861
Clancy Rugg,Vermont,2014,0.144588,3.253230,0.433764,0.000000,7.373988
Pat Moore,Colgate,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Casey Prather,Florida,2014,0.426798,4.267984,2.377877,0.000000,13.291722
Will Yeguete,Florida,2014,0.000000,1.179233,0.971133,0.000000,4.300733
Scottie Wilbekin,Florida,2014,0.000000,1.419852,2.293608,1.146804,10.867332
Melvin Ejim,Iowa St.,2014,0.050793,2.234899,0.711104,0.101586,6.196764
Marvelle Harris,Campbell,2014,0.409802,2.458812,1.229406,0.000000,7.376436
Anthony Horton,Incarnate Word,2014,0.000000,1.269628,1.650516,0.126963,6.221176
Dwayne Evans,Saint Louis,2014,0.361273,2.348277,0.421486,0.000000,5.539524
Rob Loe,Saint Louis,2014,0.064244,1.027898,0.256974,0.000000,2.569744
Eric Moreland,Oregon St.,2014,0.295049,2.360388,0.590097,0.000000,5.900970
Dennis Kramer,San Diego,2014,0.140588,2.249404,2.530579,0.140588,9.981730
Joseph Bertrand,Illinois,2014,0.289889,2.681475,2.609003,0.217417,11.233208
Jack Isenbarger,Elon,2014,0.000000,0.696620,0.957852,0.783697,5.660034
Alandise Harris,Arkansas,2014,0.534833,4.100385,1.426221,0.000000,11.053211
Chris Udofia,Denver,2014,0.589729,2.162341,1.244984,0.000000,6.814649
Jyles Smith,Savannah St.,2014,0.445870,2.006416,0.445870,0.000000,4.904572
Edwind McGhee,DePaul,2014,0.000000,0.351647,0.351647,0.000000,1.406587
Brian Williams,Jacksonville St.,2014,0.136048,2.652932,2.108741,0.204072,10.135559
Kevin Noreen,West Virginia,2014,0.000000,0.797748,0.000000,0.000000,1.595496
Matt Vest,Wright St.,2014,0.542868,1.492888,0.339293,0.067859,3.867936
Cole Darling,Wright St.,2014,0.103923,1.143155,1.454925,0.000000,5.196159
Alex Tiffin,Sacramento St.,2014,0.000000,1.700457,0.463761,0.000000,4.328436
Brandon Young,DePaul,2014,0.052895,3.596866,2.644754,0.581846,14.228779
Cleveland Melvin,DePaul,2014,0.270775,2.527236,1.895427,0.090258,9.116101
Tyler Lamb,Long Beach St.,2014,0.100907,1.614515,2.623587,0.504536,9.989814
Jeremy Ingram,North Carolina Central,2014,0.000000,3.427382,1.216168,0.386962,10.447986
Julian Norfleet,Mount St. Mary's,2014,0.000000,5.408802,1.855961,1.431742,18.824752
Ryan Nicholas,Portland,2014,0.000000,1.823441,1.823441,0.000000,7.293763
Korey Thieleke,Portland,2014,0.163036,1.141250,0.000000,0.000000,2.282500
Riley Barker,Portland,2014,0.270307,1.486689,1.216382,0.000000,5.406140
Tanner Riley,Portland,2014,0.000000,0.561785,0.561785,0.000000,2.247140
Jesse Pritchard,Yale,2014,0.000000,0.000000,0.000000,0.285123,0.855369
Isaiah Salafia,Yale,2014,0.000000,0.521946,0.260973,0.260973,2.348759
Stacey Poole Jr.,Georgia Tech,2014,0.293939,2.057572,2.351511,0.000000,8.818165
Chris Denson,Auburn,2014,0.488048,5.002494,2.440241,0.000000,14.885470
Griffin McKenzie,Denver,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Jay Canty,Appalachian St.,2014,0.520507,5.985827,2.342280,0.260253,17.436973
Chris McNealy,UC Irvine,2014,0.188937,1.763412,2.015328,0.125958,7.935355
Andre Winston,Portland St.,2014,0.225533,2.706397,1.127665,0.075178,7.893658
Will DiIorio,Washington St.,2014,0.000000,0.818465,0.000000,0.000000,1.636931
Bo Barnes,Arizona St.,2014,0.000000,0.499601,0.499601,0.333067,2.997606
Jordan Coleman,Valparaiso,2014,0.398832,2.991242,0.598248,0.000000,7.178982
Cameron Ayers,Bucknell,2014,0.000000,2.095525,1.972259,0.862863,10.724158
Ted Bancroft,Providence,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Kevin Olekaibe,UNLV,2014,0.058902,0.353412,0.706824,0.412314,3.357416
Tyler Johnson,Fresno St.,2014,0.593600,2.914035,2.806108,0.485673,12.897304
David Stockton,Gonzaga,2014,0.000000,3.090149,0.848276,0.181773,8.422171
Evan Kelley,Sacred Heart,2014,0.156474,4.694209,1.095315,0.625895,13.456733
Joshua Smith,Georgetown,2014,0.000000,3.765232,0.705981,0.000000,8.942426
Chip Rank,Northern Iowa,2014,0.000000,0.547681,0.547681,0.000000,2.190722
Trey Sumler,Western Carolina,2014,0.000000,1.373894,2.857701,1.373894,12.584873
Travis Bader,Oakland,2014,0.049015,0.294091,0.637198,0.392122,3.038945
Kendall Williams,New Mexico,2014,0.202332,2.023319,1.213991,1.163408,9.964844
Javonte Maynor,Cal St. Bakersfield,2014,0.000000,0.406819,0.067803,0.271213,1.762884
Rashaad Richardson,Georgia St.,2014,0.000000,0.718250,0.718250,0.000000,2.873000
Kareem Jamar,Montana,2014,0.000000,3.585129,3.072968,1.280403,17.157404
Kadeem Batts,Providence,2014,0.057442,1.838133,0.574417,0.114883,5.169750
Scott Eatherton,Northeastern,2014,0.671171,5.247341,0.915234,0.122031,12.691242
Luke Apfeld,Vermont,2014,0.000000,2.530445,1.100193,0.000000,7.261277
Brayden Carlson,South Dakota St.,2014,0.055452,2.328994,1.109045,0.554522,8.539645
Matt Morrison,Northern Iowa,2014,0.000000,0.770122,0.385061,0.000000,2.310365
Aaron Bowen,Georgetown,2014,0.729842,2.371985,0.912302,0.091230,6.842265
John Caprio,Georgetown,2014,0.000000,0.655555,0.000000,0.000000,1.311110
Ricardo Glenn,USC Upstate,2014,0.000000,2.777194,0.839617,0.000000,7.233621
Markel Starks,Georgetown,2014,0.000000,2.396802,2.396802,1.148468,13.032610
Drew Windler,Belmont,2014,0.070223,0.912895,0.561781,0.351113,4.002692
Oren Faulk,Hartford,2014,0.258709,2.716442,0.646772,0.000000,6.726429
Jordan McRae,Tennessee,2014,0.432993,3.030949,2.219088,0.974234,13.422775
Keith Appling,Michigan St.,2014,0.218912,3.283679,1.039832,0.328368,9.632124
Tyler Melville,Dartmouth,2014,0.000000,2.787648,1.294265,0.199118,8.761179
Anthony Brown,Stanford,2014,0.195741,1.516989,1.614859,0.293611,7.144529
Bryce Cotton,Providence,2014,0.176139,3.082427,2.377872,1.012797,13.958989
Lee Goldsbrough,Providence,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Ethan Jacobs,Colgate,2014,0.093509,2.337735,1.496150,0.654566,9.631468
Ricardo Johnson,Ohio,2014,0.000000,1.544136,1.351119,0.193017,6.369563
T.J. Hall,Ohio,2014,0.000000,2.586861,0.369552,0.277164,6.744316
Nick Kellogg,Ohio,2014,0.000000,2.860019,1.021435,0.817148,10.214352
Dre Evans,Southeastern Louisiana,2014,0.076300,1.220794,1.297094,1.449693,9.384856
Tyreek Duren,La Salle,2014,0.000000,2.448881,1.088392,0.544196,8.707132
Juvonte Reddic,VCU,2014,0.752590,3.473493,0.463132,0.000000,7.873252
Jeremy Underwood,North Carolina A&T,2014,0.000000,0.613083,0.735699,0.858316,5.272512
Johnathan Loyd,Oregon,2014,0.000000,1.585034,1.320862,0.132086,6.208049
Nicholas Lucenti,Oregon,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Adreian Payne,Michigan St.,2014,0.900936,2.356295,2.217689,0.069303,9.355876
Chris Bond,Ball St.,2014,0.397308,3.377119,0.860834,0.066218,8.674561
Steven Cruz,Siena,2014,0.000000,0.000000,0.000000,0.000000,0.000000
John Bohannon,UTEP,2014,0.068492,2.808179,1.095875,0.000000,7.808109
Thurgood Wynn,Navy,2014,0.000000,2.887177,0.524941,0.000000,6.824237
Anton Larsen,Old Dominion,2014,0.000000,0.000000,0.989275,0.000000,1.978550
Chris Crawford,Memphis,2014,0.056749,0.624233,0.340491,0.170245,2.440186
Antonio Barton,Tennessee,2014,0.000000,1.598818,0.973194,0.625625,7.020898
Joe Jackson,Memphis,2014,0.153282,3.423308,1.481730,0.153282,10.269923
Langston Hall,Mercer,2014,0.000000,0.710005,2.403095,1.638474,11.141621
Jordan Richardson,Weber St.,2014,0.000000,0.073626,0.589007,0.441755,2.650532
Jack Detmer,Lafayette,2014,0.000000,0.000000,0.000000,0.000000,0.000000
Robbie Lemons,Stanford,2014,0.000000,0.672053,0.134411,0.000000,1.612928
Will Triggs,Austin Peay,2014,0.393190,2.490205,0.982976,0.000000,6.946360
Anthony Ireland,Loyola Marymount,2014,0.000000,2.352625,3.989233,1.125168,16.059221
Ayodeji Egbeyemi,Loyola Marymount,2014,0.586364,2.345458,2.052276,0.293182,9.675013
Justin Black,Morgan St.,2014,0.809246,5.502871,0.971095,0.917145,15.699368
Terone Johnson,Purdue,2014,0.000000,2.432036,1.995517,0.062360,9.042186
Travis Carroll,Purdue,2014,0.000000,1.329750,0.664875,0.000000,3.989250
Joey Asbury,Oakland,2014,0.000000,0.572867,0.000000,0.000000,1.145733
Shemiye McLendon,South Florida,2014,0.000000,1.274342,1.158493,0.000000,4.865670
Josh Herbeck,Army,2014,0.000000,0.271336,0.271336,0.135668,1.492350
Allen Payne,Auburn,2014,0.277694,1.943857,0.555388,0.000000,4.998488
Derek Jackson,Kent St.,2014,0.361819,2.050308,1.025154,0.542729,7.779109
Colin Voss,North Texas,2014,0.000000,0.820083,2.012931,0.000000,5.666028
Rico Sanders,Jacksonville St.,2014,0.000000,0.502867,2.011467,0.502867,6.537267
Holton Hunsaker,Utah Valley,2014,0.000000,1.058335,1.556374,1.182845,8.777951
