player_name,team,year,unassisted_dunks_100,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,unassisted_points_100
Eric Hayes,Maryland,2010,0.000000,0.694185,1.561916,0.404941,5.727025
Levi Knutson,Colorado,2010,0.000000,0.872522,0.218130,0.000000,2.181304
Kevin White,Maryland Eastern Shore,2010,0.000000,2.156061,2.100777,0.165851,9.011229
Carlton Fay,Southern Illinois,2010,0.000000,0.226633,2.341875,0.226633,5.816916
Adhar Mayen,Hawaii,2010,0.000000,0.086164,1.033964,0.086164,2.498745
Zach Hahn,Butler,2010,0.000000,0.106488,0.958391,0.532440,3.727078
Matt Howard,Butler,2010,0.065010,1.625257,0.975154,0.000000,5.200822
Shawn Vanzant,Butler,2010,0.000000,0.675892,0.675892,0.337946,3.717407
Tunde Agboola,Boston University,2010,0.000000,0.836050,0.836050,0.000000,3.344200
James Hett,Monmouth,2010,0.000000,0.935866,0.233966,0.175475,2.866089
Thomas Coleman,North Carolina A&T,2010,0.345265,2.693067,0.552424,0.000000,6.490982
Kyle Riley,Howard,2010,0.130837,2.355061,1.177531,0.000000,7.065183
Justin Nabors,Lamar,2010,0.130879,3.206537,1.047032,0.000000,8.507138
Noah States,Furman,2010,0.204687,0.818748,1.432809,0.000000,4.503114
Adam Walker,Howard,2010,0.000000,2.064473,2.064473,0.000000,8.257893
Jihad Ali,Georgia St.,2010,0.138108,1.381080,1.104864,0.138108,5.386212
Jay Threatt,Delaware St.,2010,0.000000,0.971737,1.943474,0.523243,7.400152
Isaiah Tate,George Mason,2010,0.000000,0.628526,0.314263,0.314263,2.828367
Vlad Moldoveanu,American,2010,0.000000,1.917087,1.307105,0.174281,6.971226
Tyren Johnson,Louisiana,2010,0.351654,2.871842,2.989060,0.468872,13.128421
Pawel Buczak,Princeton,2010,0.102040,2.653040,0.510200,0.000000,6.326480
Calvin Baker,Virginia,2010,0.000000,0.621389,1.553474,0.155347,4.815768
Yaniv Simpson,Monmouth,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Howard Crawford,UAB,2010,0.205342,2.053425,1.711187,0.000000,7.529225
Kyle Singler,Duke,2010,0.000000,1.546480,2.257025,0.125390,7.983181
Nolan Smith,Duke,2010,0.267123,2.671231,2.982875,0.445205,12.643828
Taylor King,Villanova,2010,0.000000,0.364829,0.729658,0.182415,2.736218
E'Twaun Moore,Purdue,2010,0.054115,1.298748,4.978536,0.378802,13.690974
JaJuan Johnson,Purdue,2010,0.163804,0.655218,2.020255,0.000000,5.350947
Tim Abromaitis,Notre Dame,2010,0.281386,1.575763,0.787881,0.168832,5.233784
Junior Salters,Wofford,2010,0.000000,0.679631,0.377573,0.755146,4.379847
Jerome Randle,California,2010,0.000000,2.157375,2.445025,1.582075,13.951025
Tim Johnson,Wofford,2010,0.154962,3.719093,1.007254,0.000000,9.452694
Corey Godzinski,Wofford,2010,0.000000,1.257157,0.785723,0.000000,4.085761
Ryann Abraham,Appalachian St.,2010,0.000000,1.868508,0.653978,0.840829,7.567457
Robo Kreps,Illinois Chicago,2010,0.000000,1.780664,1.263697,0.919053,8.845880
Peter Sullivan,Brown,2010,0.000000,1.775246,0.819345,0.204836,5.803690
Matt Mullery,Brown,2010,0.000000,5.243474,0.544776,0.068097,11.780791
Eugene Harvey,Seton Hall,2010,0.000000,3.783067,0.214136,0.428272,9.279221
L.D. Williams,Wake Forest,2010,0.356964,1.665834,0.951905,0.000000,5.235477
D.J. Gay,San Diego St.,2010,0.000000,0.552142,1.656426,1.269927,8.226917
Adam Carp,Nevada,2010,0.000000,1.708490,0.000000,0.000000,3.416980
Dante Jackson,Xavier,2010,0.063647,0.636466,0.254586,0.445526,3.118684
Dante Curry,Georgia St.,2010,0.000000,0.319645,0.639290,0.000000,1.917870
Keaton Belcher,Belmont,2010,0.075967,1.139500,0.683700,0.075967,3.874300
Grant Maxey,Jackson St.,2010,0.000000,5.748555,5.748555,0.000000,22.994220
Jason Averkamp,Milwaukee,2010,0.000000,1.419356,0.608295,0.000000,4.055303
Woody Payne,Detroit Mercy,2010,0.124717,2.369620,0.311792,0.000000,5.362824
Julius Thomas,Portland St.,2010,0.070343,2.391676,1.899272,0.000000,8.581895
Zahir Carrington,Lehigh,2010,0.473478,2.705588,1.217515,0.000000,7.846205
Marquis Hall,Lehigh,2010,0.000000,0.980216,1.797062,0.653477,7.514986
Duran Roberson,Austin Peay,2010,0.000000,0.878949,1.318423,0.000000,4.394743
Romain Martin,Eastern Illinois,2010,0.000000,0.000000,0.807000,0.000000,1.614000
Matt Shamis,Lehigh,2010,0.000000,0.791635,0.791635,0.000000,3.166540
James Spencer,Liberty,2010,0.000000,1.675887,0.000000,0.000000,3.351773
Jeremy Evans,Western Kentucky,2010,1.343338,3.156845,0.604502,0.000000,7.522695
Amorrow Morgan,Idaho St.,2010,0.141091,2.892370,3.527280,0.423274,14.109120
Donnie Carson,Idaho St.,2010,0.591533,2.011213,3.075973,0.000000,10.174373
Kenneth van Kempen,Ohio,2010,0.000000,0.345790,0.633948,0.000000,1.959474
A.J. Slaughter,Western Kentucky,2010,0.048788,2.146660,2.341811,1.268481,12.782385
Louis Birdsong,George Mason,2010,0.000000,0.770768,0.924922,0.000000,3.391379
Trae Goldston,Georgia St.,2010,0.000000,0.711372,1.817952,0.790414,7.429890
Rob Hampton,Norfolk St.,2010,0.181907,2.607333,1.212713,0.121271,8.003905
Josh White,North Texas,2010,0.000000,2.003626,1.387126,0.873376,9.401632
Cleveland Richard,Army,2010,0.000000,1.893296,1.487590,0.202853,7.370331
Derrick Caracter,UTEP,2010,0.078557,2.906621,2.278163,0.000000,10.369568
Will Walker,DePaul,2010,0.053361,1.974342,2.668030,1.173933,12.806545
Edgar Sosa,Louisville,2010,0.128759,2.768315,1.416347,0.965691,11.266400
James Dews,Miami FL,2010,0.000000,1.440984,2.380756,0.313257,8.583251
Jeremy Hazell,Seton Hall,2010,0.384986,2.529905,1.374948,0.934965,10.614601
Marcus Britt,Arkansas,2010,0.000000,1.277576,1.171112,0.000000,4.897376
Steffphon Pettigrew,Western Kentucky,2010,0.108163,3.353042,1.622440,0.378569,11.086672
Austin Kilpatrick,Idaho St.,2010,0.000000,0.455677,0.637947,0.364541,3.280872
Nedeljko Golubovic,Fresno St.,2010,0.000000,0.368511,0.368511,0.000000,1.474043
Josh Bedwell,Samford,2010,0.000000,0.000000,0.313721,0.941163,3.450930
Terrell Bell,Virginia Tech,2010,0.241410,1.146697,0.482820,0.000000,3.259033
Malcolm Delaney,Virginia Tech,2010,0.196464,2.504917,2.210221,1.178784,12.966629
Justin Dehm,Furman,2010,0.000000,1.013057,1.013057,0.434167,5.354732
Will Sherrill,Virginia,2010,0.000000,0.410470,0.000000,0.136823,1.231411
Brian Mills,Mercer,2010,0.371615,1.932396,0.743229,0.074323,5.574220
Mark Hall,Mercer,2010,0.000000,0.159637,0.159637,0.000000,0.638549
Josh Slater,Lipscomb,2010,0.246122,3.507240,2.461221,0.553775,13.598246
Alphonso Dawson,Delaware,2010,0.000000,1.209409,1.572232,0.181411,6.107516
Edwin Santiago,Delaware,2010,0.191648,1.724830,0.766591,0.000000,4.982841
D.J. Boney,Delaware,2010,0.000000,0.381493,0.305195,0.000000,1.373376
Josh Thornton,Towson,2010,0.075736,0.605884,1.969124,1.363240,9.239735
Travis Cohn,Jacksonville,2010,0.157582,2.600102,1.497029,0.157582,8.667007
Cory Higgins,Colorado,2010,0.233990,3.568344,2.281400,0.058497,11.874981
Greivis Vasquez,Maryland,2010,0.155127,2.326911,3.826476,0.982474,15.254196
Michael Lance,Arkansas St.,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Avery Merriex,Air Force,2010,0.000000,0.992818,0.567325,0.000000,3.120285
Travis Bureau,Louisiana,2010,0.563264,2.440809,0.281632,0.469386,6.853041
Ty Proffitt,Morehead St.,2010,0.000000,0.561445,0.187148,0.187148,2.058630
LaceDarius Dunn,Baylor,2010,0.154951,2.014365,1.859414,1.756113,13.015895
Jamine Peterson,Providence,2010,0.630479,4.069456,1.490223,0.515847,12.666899
Tyrel Reed,Kansas,2010,0.000000,0.510244,0.612292,0.204097,2.857364
Casey Harriman,Creighton,2010,0.000000,0.943568,0.235892,0.000000,2.358919
Drew Speraw,UCF,2010,0.000000,1.405031,0.000000,0.000000,2.810062
Anthony Hill,Milwaukee,2010,0.000000,2.287167,2.927573,0.000000,10.429480
Rahmon Fletcher,Green Bay,2010,0.000000,4.182863,2.921365,1.195104,17.793768
Evan Hilton,Alabama A&M,2010,0.000000,3.270834,0.763195,0.109028,8.395141
Nick Lake,Princeton,2010,0.000000,0.544213,0.000000,0.544213,2.721065
Vinny Lima,Northeastern,2010,0.000000,0.742126,0.000000,0.000000,1.484251
Brian McDonald,Northeastern,2010,0.000000,0.000000,1.080206,0.000000,2.160411
Robert Frozena,Marquette,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Larry Jackson,Florida A&M,2010,0.074176,1.409344,1.409344,0.000000,5.637376
Nikola Dragovic,UCLA,2010,0.000000,0.820884,0.378869,0.126290,2.778376
Jeff Allen,Virginia Tech,2010,0.779163,4.674978,1.493396,0.000000,12.336749
Ryan Wetherell,USC,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Xavier Silas,Northern Illinois,2010,0.071810,2.082504,1.795262,0.143621,8.186396
Steve McNees,Akron,2010,0.000000,0.695061,0.442312,1.453309,6.634673
Johnny Mayhane,Tulane,2010,0.000000,1.115057,1.274351,0.000000,4.778816
Kevin Sims,Tulane,2010,0.000000,0.950261,1.382198,0.691099,6.738216
Asim McQueen,Tulane,2010,0.146466,2.270228,0.659099,0.000000,5.858653
Obi Muonelo,Oklahoma St.,2010,0.000000,1.781890,1.609449,0.804724,9.196851
Ryan Anderson,Nebraska,2010,0.071115,0.995616,1.280077,0.284462,5.404770
Dominic Friend,Nicholls St.,2010,0.000000,0.360544,0.270408,0.000000,1.261903
Shelton Carter,Winston Salem St.,2010,0.000000,1.528330,0.339629,0.339629,4.754803
Davis Baker,Southern Utah,2010,0.000000,1.181673,3.855987,0.497547,11.567960
Ryan Wittman,Cornell,2010,0.000000,0.618340,2.136085,0.562128,7.195233
Pete Reynolds,Cornell,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Geoff Reeves,Cornell,2010,0.000000,0.214976,0.859904,0.107488,2.472225
Jon Jaques,Cornell,2010,0.000000,0.616600,0.123320,0.123320,1.849800
Louis Dale,Cornell,2010,0.000000,2.723030,2.149761,1.289856,13.615151
Tyrone Lewis,Niagara,2010,0.311314,1.618835,1.120732,1.182995,9.028116
Frank Turner,Canisius,2010,0.000000,4.321135,2.013256,0.441934,13.994584
Lamar Roberson,Louisiana,2010,0.000000,2.123416,2.123416,0.283122,9.343029
Trevor Welcher,Delaware St.,2010,0.000000,0.645267,0.000000,0.000000,1.290535
Brandon Williams,Stetson,2010,0.000000,0.928384,0.421993,0.675188,4.726317
A.J. Smith,Stetson,2010,0.070730,3.465763,1.202408,0.848758,11.882616
James Florence,Mercer,2010,0.229264,4.699914,1.203636,1.490217,16.277751
Rob Thomas,St. John's,2010,0.000000,1.417862,1.417862,0.000000,5.671448
Randy Berry,Green Bay,2010,0.064368,1.029896,0.772422,0.000000,3.604636
Delroy James,Rhode Island,2010,0.415349,3.856814,1.186712,0.474685,11.511105
Lamonte Ulmer,Rhode Island,2010,0.419168,3.038972,0.681149,0.000000,7.440241
Patrick Sullivan,Southeastern Louisiana,2010,0.501510,2.579196,4.012083,0.000000,13.182557
Jeremy Buttell,Illinois Chicago,2010,0.000000,1.786198,0.615930,0.492744,6.282489
Dior Lowhorn,San Francisco,2010,0.300378,1.652080,3.229065,0.150189,10.212857
Justin Knox,Alabama,2010,0.190891,0.859009,1.813463,0.000000,5.344942
Trevor Gaskins,Mississippi,2010,0.000000,1.487433,0.800925,0.457672,5.949731
Chris McKnight,Akron,2010,0.083963,2.350952,0.755663,0.000000,6.213230
Derrick Roland,Texas A&M,2010,0.000000,3.050707,1.525354,0.000000,9.152122
Tony Crocker,Oklahoma,2010,0.000000,1.515250,1.818300,0.242440,7.394420
Bryan Beasley,Rice,2010,0.000000,1.278285,0.319571,0.000000,3.195713
Donald Sloan,Texas A&M,2010,0.107771,2.802044,3.287014,0.646626,14.117993
Michael Hunter,UC Irvine,2010,0.000000,1.647762,0.686567,0.892538,7.346270
Mark Payne,UC Davis,2010,0.306795,1.994170,1.227181,0.076699,6.672799
Rishawn Johnson,Canisius,2010,0.000000,2.095840,0.628752,0.000000,5.449184
Lucas O'Rear,Northern Iowa,2010,0.302488,1.915760,0.806636,0.100830,5.747281
Shemik Thompson,Central Connecticut,2010,0.000000,2.327817,1.551878,0.323308,8.729313
Kavon Lacey,Evansville,2010,0.000000,1.715051,0.807083,0.000000,5.044267
Malik Boothe,St. John's,2010,0.000000,1.051659,1.201896,0.150237,4.957820
D.J. Kennedy,St. John's,2010,0.117391,2.054342,1.584778,0.997823,10.271711
Paris Horne,St. John's,2010,0.065566,1.573581,1.180186,0.131132,5.900929
Justin Burrell,St. John's,2010,0.547966,2.082270,1.972677,0.000000,8.109894
Sean Evans,St. John's,2010,0.087590,2.715290,1.489030,0.000000,8.408640
Jerrell Thompson,Sacred Heart,2010,0.065598,1.180768,1.180768,0.787179,7.084608
Gary Wallace,Robert Morris,2010,0.000000,0.527094,0.702792,0.263547,3.250411
Jeremy Anderson,Liberty,2010,0.000000,0.000000,0.089573,0.000000,0.179146
Shawn Bowen,Stetson,2010,0.000000,0.519131,0.000000,0.000000,1.038262
David Campbell,High Point,2010,0.000000,0.560762,0.560762,0.000000,2.243049
Lyndon Jordan,Fairfield,2010,0.000000,0.948448,0.603558,0.344890,4.138680
Devan Downey,South Carolina,2010,0.000000,3.190901,4.999078,2.446357,23.719031
Mark Wohlford,Purdue,2010,0.000000,0.000000,0.765403,0.382701,2.678910
Charoy Bentley,Saint Joseph's,2010,0.000000,1.430659,0.858396,0.286132,5.436506
Mike Singletary,Texas Tech,2010,0.045415,2.089078,1.634930,0.136244,7.856748
John Roberson,Texas Tech,2010,0.000000,1.090212,1.264646,1.090212,7.980353
D'walyn Roberts,Texas Tech,2010,0.138790,2.081853,0.416371,0.000000,4.996447
Phil Jones,Charlotte,2010,0.000000,1.370820,0.632686,0.000000,4.007012
Matt Fiery,Bucknell,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Corey Bloom,Louisiana,2010,0.000000,0.668878,0.668878,1.337756,6.688778
Doug Elwell,Wagner,2010,0.078183,0.469099,0.000000,0.234550,1.641847
Eric Vianney,Tulane,2010,0.000000,0.704483,0.000000,0.176121,1.937328
Kelson Stewart,Little Rock,2010,0.000000,1.022233,1.314299,0.438100,5.987362
Julius Coles,Canisius,2010,0.059726,2.269592,0.955618,0.418083,7.704668
Michael Sands,Yale,2010,0.000000,2.028483,0.901548,0.000000,5.860062
Raffi Mantilla,Yale,2010,0.000000,1.386182,0.000000,0.000000,2.772363
Robert Goldsberry,Canisius,2010,0.000000,0.510425,0.170142,0.000000,1.361134
Greg Logins,Canisius,2010,0.165857,1.575646,0.663430,0.082929,4.726938
Conor Turley,Penn,2010,0.000000,0.775440,0.000000,0.387720,2.714040
Porter Braswell,Yale,2010,0.000000,1.194404,0.796270,0.318508,4.936871
Ben Louis,James Madison,2010,0.065819,1.118924,0.724010,0.000000,3.685868
Elton Frazier,Canisius,2010,0.908540,2.877043,0.908540,0.000000,7.571167
Antoine Perry,Norfolk St.,2010,0.000000,0.509200,0.254600,0.000000,1.527600
Asown Sayles,Ohio,2010,0.000000,0.703931,0.422359,0.000000,2.252580
Nick Walsh,Manhattan,2010,0.000000,0.249081,1.245404,0.498162,4.483455
Damion James,Texas,2010,0.522331,2.872820,1.619226,0.052233,9.140790
Dominic Calegari,UC Davis,2010,0.061854,2.350445,1.979322,0.371123,9.772902
Sai'Quon Stone,Southern Miss,2010,0.000000,1.160627,1.492234,0.000000,5.305722
Bryson Brewer,Southern Miss,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Yorel Hawkins,Fairfield,2010,0.475182,1.900729,1.805693,0.000000,7.412845
Doneal Mack,Memphis,2010,0.307098,1.842585,0.552776,0.368517,5.896273
Justin Mason,Texas,2010,0.170986,1.709859,0.512958,0.170986,4.958591
Willie Kemp,Memphis,2010,0.057449,2.068176,0.344696,0.804291,7.238616
Ben Uzoh,Tulsa,2010,0.402393,2.917350,2.967649,0.804786,14.184355
Taylor Young,UCF,2010,0.000000,1.509556,0.503185,0.167728,4.528669
Antonio Ballard,Miami OH,2010,0.067570,1.756824,0.675702,0.337851,5.878605
Calvin Betts,Buffalo,2010,0.000000,1.079064,0.761692,0.190423,4.252782
John Boyer,Buffalo,2010,0.000000,0.235268,0.235268,0.294086,1.823331
Scott Grable,Elon,2010,0.000000,1.199092,1.438911,0.000000,5.276007
Nate Mensah,Santa Clara,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Milan Prodanovic,Iona,2010,0.000000,0.344344,0.516516,0.344344,2.754753
Tavarus Alston,North Carolina A&T,2010,0.000000,3.462357,1.854834,1.112900,13.973083
Robert Johnson,North Carolina A&T,2010,0.075290,1.355225,1.505805,0.301161,6.625543
Tray Britt,New Mexico St.,2010,0.000000,0.000000,2.102480,0.000000,4.204960
Nick Larson,Northern Arizona,2010,0.081613,1.142577,0.489676,0.081613,3.509342
Cameron Rundles,Wofford,2010,0.000000,1.478936,1.130951,0.521977,6.785708
Adrian Thomas,Miami FL,2010,0.000000,0.167146,0.334292,0.083573,1.253594
Marcus Ginyard,North Carolina,2010,0.379351,0.867087,1.083859,0.054193,4.064472
Paul Debnam,Virginia Tech,2010,5.592670,8.389005,0.000000,2.796335,25.167015
Lucas Newton,Duquesne,2010,0.000000,0.000000,0.000000,0.835757,2.507271
Ashton Mitchell,Sam Houston St.,2010,0.000000,1.462502,0.953806,0.508696,6.358705
J.P. Prince,Tennessee,2010,0.679124,2.901711,0.926078,0.123477,8.026009
Maurice Acker,Marquette,2010,0.000000,1.132584,1.384270,0.629214,6.921350
Pat Nelson,Green Bay,2010,0.136902,1.232118,0.547608,0.000000,3.559452
Alex Tyus,Florida,2010,0.370173,1.974256,1.295605,0.061696,6.724810
Joey Rodriguez,VCU,2010,0.000000,2.179547,1.882336,0.891633,10.798663
Jonathan Gibson,New Mexico St.,2010,0.051468,1.235235,1.904321,1.286703,10.139221
Anthony Marshall,UNLV,2010,0.847749,3.014217,1.318720,0.000000,8.665874
Lawrence Westbrook,Minnesota,2010,0.000000,2.028105,1.825294,0.811242,10.140523
David Weaver,Wake Forest,2010,0.418335,1.255005,0.976115,0.000000,4.462240
Kevin Schafer,Monmouth,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Ronnie Thomas,Wright St.,2010,0.000000,0.501466,0.902639,0.000000,2.808212
Joe Jakubowski,Bowling Green,2010,0.000000,1.900660,0.262160,0.393240,5.505360
Sharaud Curry,Providence,2010,0.000000,1.364329,1.800914,1.473475,10.750913
Larry Williams Jr.,Auburn,2010,0.000000,1.279650,2.559300,1.279650,11.516850
Carrio Bennett,South Carolina St.,2010,0.000000,0.904196,1.150795,0.328799,5.096377
Pierre Brown,Mount St. Mary's,2010,0.000000,0.379537,0.189768,0.189768,1.707915
R.J. Rutledge,Monmouth,2010,0.000000,0.421864,0.000000,0.000000,0.843729
Nick DelTufo,Monmouth,2010,0.000000,0.703627,0.527720,0.000000,2.462693
Shawn Atupem,Mount St. Mary's,2010,0.000000,3.596195,2.005570,0.000000,11.203531
Rashad Bishop,Cincinnati,2010,0.232677,1.551177,1.551177,0.077559,6.437386
Darnell Wilks,Cincinnati,2010,1.059216,2.118431,0.353072,0.000000,4.943006
Larry Davis,Cincinnati,2010,0.000000,0.684939,0.273976,0.000000,1.917829
Jerrell Williams,La Salle,2010,0.272317,2.995491,0.885031,0.000000,7.761044
Kyle Griffin,Siena,2010,0.000000,0.000000,0.000000,0.603665,1.810994
Manny Adako,Northeastern,2010,0.132994,1.263443,3.657335,0.000000,9.841556
Earnest Bridges,High Point,2010,0.000000,0.486329,1.458988,0.000000,3.890634
Scoop Jardine,Syracuse,2010,0.000000,2.146200,1.645420,0.643860,9.514820
Austin Freeman,Georgetown,2010,0.052414,2.987601,0.995867,0.209656,8.595906
Taylor Montgomery,Northern Colorado,2010,0.089249,1.427988,1.160240,0.000000,5.176455
Michael Santos,Santa Clara,2010,0.000000,2.066840,0.664341,0.073816,5.683810
Ben Dowdell,Santa Clara,2010,0.220646,2.206460,0.772261,0.000000,5.957442
Jalonni Diggs,UC Riverside,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Gary Correia,Massachusetts,2010,0.000000,0.582818,0.097136,0.097136,1.651317
Matt Hill,Massachusetts,2010,0.000000,0.364455,0.000000,0.000000,0.728910
Max Groebe,Cornell,2010,0.000000,0.486987,0.000000,1.460960,5.356853
Kris Richard,Tulane,2010,0.304526,1.674891,2.283942,0.532920,9.516423
Greyson Sargent,East Carolina,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Nikola Gacesa,FIU,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Nkem Ojougboh,Northeastern,2010,0.178056,1.424448,1.365096,0.000000,5.579088
Austin Falke,Stephen F. Austin,2010,0.000000,1.218464,0.609232,0.609232,5.483090
Joseph Harris,Coastal Carolina,2010,0.178518,2.618258,1.368635,0.059506,8.152302
Dorian McDaniel,Prairie View A&M,2010,0.000000,0.815665,0.570965,0.163133,3.262659
Logan Johnson,Coastal Carolina,2010,0.195033,1.495256,0.520089,0.065011,4.225725
Greg Cage,Alabama,2010,0.000000,4.100000,0.000000,0.000000,8.200000
Diante Garrett,Iowa St.,2010,0.000000,2.485177,2.089808,0.451850,10.505521
Jack Eggleston,Penn,2010,0.243462,1.095577,0.669520,0.000000,3.530194
Adrian Williams,Brown,2010,0.000000,0.512944,0.170981,0.170981,1.880793
Tyler Bernardini,Penn,2010,0.000000,1.945525,0.000000,1.945525,9.727625
Craig Williams,Temple,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Lavoy Allen,Temple,2010,0.321274,2.034735,0.589002,0.000000,5.247474
Jeff Jordan,Illinois,2010,0.000000,0.394920,0.526560,0.000000,1.842960
Alex Rubin,Illinois St.,2010,0.000000,0.068228,0.136455,0.136455,0.818732
Martavis Key,FIU,2010,0.000000,0.611982,0.611982,0.000000,2.447928
Clive Weeden,Dartmouth,2010,0.105069,1.050695,0.945626,0.000000,3.992641
Bakari Lewis,UMKC,2010,0.086537,1.298057,1.557668,0.778834,8.047953
Brian Rudolph,Loyola MD,2010,0.000000,2.974246,0.915153,0.076263,8.007586
Ronnie Dixon,Dartmouth,2010,0.000000,2.772432,2.217946,0.369658,11.089730
Garrett Kelly,Loyola MD,2010,0.000000,1.050015,0.525008,0.000000,3.150046
Ivan Peljusic,Northwestern,2010,0.000000,0.917634,0.917634,0.000000,3.670535
Andy Polka,Loyola Chicago,2010,0.000000,1.969910,0.633185,0.000000,5.206190
Niko Scott,Columbia,2010,0.000000,0.855663,1.244600,0.311150,5.133977
Tajuan Porter,Oregon,2010,0.000000,1.278079,2.627162,2.272140,14.626901
Derek Glasser,Arizona St.,2010,0.000000,0.883477,1.177969,1.295766,8.010190
Jerren Shipp,Arizona St.,2010,0.000000,1.673528,0.557843,0.139461,4.881122
Dwight Lewis,USC,2010,0.059011,1.652304,2.832521,0.295054,9.854812
Jeremy Nash,Northwestern,2010,0.054010,1.188218,0.216040,0.054010,2.970546
Stanley Robinson,Connecticut,2010,0.746206,1.989884,1.193930,0.099494,6.666110
De'Suan Dixon,Jackson St.,2010,0.131606,1.908288,1.052849,0.197409,6.514500
Gavin Edwards,Connecticut,2010,0.112954,1.524874,0.508291,0.000000,4.066330
Kyle Roemer,Colgate,2010,0.000000,2.145390,1.907014,1.132289,11.501676
Derick Nelson,Oakland,2010,0.058080,3.252469,0.929277,0.406559,9.583167
Jason Duty,Duquesne,2010,0.000000,0.137349,0.137349,0.206024,1.167469
Jacob Trader,UT Rio Grande Valley,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Brandon Johnson,San Diego,2010,0.000000,1.514680,2.478568,1.858926,13.563275
Chris Lewis,San Diego,2010,0.000000,0.817184,0.742895,0.000000,3.120158
Tim Frye,Pittsburgh,2010,0.000000,0.000000,0.000000,0.000000,0.000000
Kevin Swecker,Longwood,2010,0.000000,0.464537,0.398174,0.663624,3.716294
Ethan Niedermeyer,Portland,2010,0.000000,0.624741,0.234278,0.234278,2.420871
Taishi Ito,Portland,2010,0.000000,0.000000,0.386632,0.386632,1.933159
Cedric Latimer,Saint Francis,2010,0.356885,1.427539,0.802991,0.178442,4.996386
Ramon Harris,Kentucky,2010,0.285280,0.998480,0.285280,0.000000,2.567520
Jeremi Booth,Appalachian St.,2010,0.329903,1.237137,1.072185,0.329903,5.608353
Coy Custer,Lamar,2010,0.000000,1.475392,0.316155,0.000000,3.583095
Luka Drca,Utah,2010,0.000000,1.327695,1.264472,0.569012,6.891370
Devan Carter,Elon,2010,0.000000,3.591991,1.026283,0.000000,9.236548
Lazar Trifunovic,Radford,2010,0.138922,2.361670,2.847896,0.069461,10.627513
Jeff Smith,Chattanooga,2010,0.231547,1.389280,0.926187,0.000000,4.630933
Brandon Giles,Western Carolina,2010,0.139933,2.029033,2.308900,0.279867,9.515467
Jeremy Saffore,Chattanooga,2010,0.207230,0.932535,0.310845,0.000000,2.486760
Johntavious Rucker,Georgia Southern,2010,0.000000,1.767384,0.837182,0.000000,5.209131
Brigham Waginger,Western Carolina,2010,0.000000,0.880261,0.673141,0.310680,4.038845
Lazar Hayward,Marquette,2010,0.170481,2.273075,1.534326,0.113654,7.955763
