player_name,team,year,unassisted_dunks_100,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,unassisted_points_100
Daniss Jenkins,St. John's,2024,0.056831,2.443747,3.239386,1.420783,15.628616
Keion Brooks Jr.,Washington,2024,0.395001,1.975007,2.616885,0.246876,9.924412
Jalen Jackson,Western Kentucky,2024,0.000000,3.138421,1.141244,0.000000,8.559330
Armando Bacot,North Carolina,2024,0.250097,2.751072,0.850331,0.000000,7.202808
Max Agbonkpolo,Utah St.,2024,0.973549,1.947097,0.973549,0.000000,5.841292
Emanuel Miller,TCU,2024,0.050915,2.342081,1.069211,0.050915,6.975330
Messiah Thompson,Long Beach St.,2024,0.000000,1.151616,2.480403,0.531515,8.858581
Brandon Stone,Delaware St.,2024,0.000000,1.421008,2.368346,0.473669,8.999715
Lance Jones,Purdue,2024,0.052341,1.884262,0.523406,0.366384,5.914491
Oton Jankovic,Detroit Mercy,2024,0.000000,0.649120,0.000000,0.000000,1.298240
Mahamadou Diawara,Oregon,2024,0.149262,1.641878,0.298523,0.000000,3.880803
Victor Iwuakor,Southern Miss,2024,0.359764,2.158582,1.726865,0.287811,8.634327
Jalen Hill,UNLV,2024,0.291112,3.493340,1.164447,0.000000,9.315573
Sahvir Wheeler,Washington,2024,0.000000,5.922075,1.216140,0.634508,16.179954
Logan Padgett,Manhattan,2024,0.263491,1.185709,0.263491,0.000000,2.898399
Tyrese Jenkins,Norfolk St.,2024,0.157074,0.314148,0.000000,0.314148,1.570742
Donovan Gregory,Appalachian St.,2024,0.250132,4.439843,2.063589,0.062533,13.194463
Naim Miller,New Hampshire,2024,0.075030,0.675272,1.350544,0.225091,4.726904
Doug Edert,Bryant,2024,0.000000,0.379865,0.253244,0.000000,1.266218
Hassan Drame,Duquesne,2024,0.000000,1.715392,0.000000,0.000000,3.430783
Ja'Darius Harris,North Carolina Central,2024,0.000000,2.383629,2.383629,0.441413,10.858756
Ofure Ujadughele,UC Irvine,2024,0.000000,0.892238,0.000000,0.000000,1.784475
Ja'Shonte Wright-McLeish,Maine,2024,0.000000,0.335427,0.939195,0.201256,3.153011
Robert Carpenter,New Mexico St.,2024,0.000000,2.966212,0.697932,0.000000,7.328288
Cole Bajema,Utah,2024,0.054578,0.873248,0.327468,0.163734,2.892633
Trevin Knell,BYU,2024,0.000000,0.646728,1.077879,0.215576,4.095941
Gage Bobe,Evansville,2024,0.000000,0.083689,0.167379,0.167379,1.004272
Jaylin Hunter,Ohio,2024,0.173823,3.592337,1.680287,0.984996,13.500233
Rob Banks,East Texas A&M,2024,0.000000,0.497717,0.000000,0.000000,0.995435
Mika Adams-Woods,St. Bonaventure,2024,0.000000,2.144053,2.441838,0.714684,11.315835
Kane Milling,UC Davis,2024,0.000000,0.937170,1.230035,0.292865,5.213005
Zane Meeks,Arizona St.,2024,0.000000,0.000000,0.000000,0.000000,0.000000
David Skogman,Davidson,2024,0.000000,3.297692,1.570330,0.000000,9.736043
Jaxon Brenchley,Denver,2024,0.000000,3.280920,1.640460,0.504757,11.357031
Kobe Langley,UNC Greensboro,2024,0.000000,1.984709,1.710956,1.368765,11.497627
Eli Lawrence,Texas A&M,2024,0.000000,1.188724,1.981207,0.396241,7.528588
Josh Kunen,San Francisco,2024,0.154912,1.394207,0.154912,0.154912,3.562973
Shamar Wright,SIU Edwardsville,2024,0.238959,2.568805,1.374012,0.298698,8.781728
Mickey Pearson Jr.,Ball St.,2024,0.000000,1.044759,0.798933,0.061456,3.871753
Samuell Williamson,SMU,2024,0.077704,2.331114,1.476372,0.000000,7.614973
Gibson Jimerson,Saint Louis,2024,0.049670,1.490103,0.447031,0.596041,5.662391
Terrence Hargrove Jr.,Saint Louis,2024,0.353483,2.415467,0.942621,0.176741,7.246401
Quinn Slazinski,West Virginia,2024,0.000000,1.577909,1.641025,0.378698,7.573961
Seth Pinkney,FIU,2024,0.197192,0.591576,0.000000,0.000000,1.183152
Kendall Lewis,Illinois St.,2024,0.075532,1.132979,0.755319,0.000000,3.776597
Justin Webster,UNLV,2024,0.000000,1.049947,0.874955,0.087496,4.112291
Immanuel Allen,Abilene Christian,2024,0.287250,0.861749,0.861749,0.287250,4.308744
Jalyn McCreary,Mercer,2024,0.376770,4.521245,4.144474,0.000000,17.331438
De'Sean Allen-Eikens,Cal St. Northridge,2024,0.100604,3.571459,1.458765,0.251511,10.814980
Goran Miladinovic,Marshall,2024,0.770770,0.770770,0.770770,0.000000,3.083080
Brady Danielson,North Dakota,2024,0.000000,0.689309,0.229770,0.000000,1.838158
Quinton Morton-Robertson,Purdue Fort Wayne,2024,0.000000,0.880221,1.045263,0.825208,6.326591
Xander Rice,Monmouth,2024,0.000000,3.131689,1.717378,1.717378,14.850267
James Bishop IV,George Washington,2024,0.000000,3.622634,1.632737,1.428644,14.796675
Dan Banister Jr.,Hampton,2024,0.295887,0.739718,0.147944,0.000000,1.775324
Chandler Turner,Radford,2024,0.000000,1.384384,2.331595,0.072862,7.650545
Rahmir Moore,Wagner,2024,0.000000,2.773313,2.773313,0.000000,11.093250
Ryan Langborg,Northwestern,2024,0.000000,0.811684,0.811684,0.231910,3.942465
Trae Hannibal,LSU,2024,0.152472,4.116744,0.381180,0.000000,8.995848
Robert Jones,Iowa St.,2024,0.141535,1.910725,0.778444,0.000000,5.378338
Dre'Shawn Allen,Southern,2024,0.000000,0.222171,1.110856,0.222171,3.332568
Jordan King,Richmond,2024,0.050860,1.678383,2.848166,1.678383,14.088247
Rob Higgins,Elon,2024,0.000000,3.276299,1.274116,0.273025,9.919905
Ali Ali,Akron,2024,0.069078,1.934194,3.246682,0.898019,13.055808
Greg Tribble,Akron,2024,0.126194,2.839356,2.334582,0.441678,11.672909
Chol Marial,Oregon St.,2024,0.170677,0.682707,0.682707,0.341353,3.754887
Hakim Hart,Villanova,2024,0.165711,2.071384,0.414277,0.165711,5.468454
Alex Ducas,Saint Mary's,2024,0.066997,0.937954,0.066997,0.334984,3.014852
Nahiem Alleyne,St. John's,2024,0.000000,0.506856,1.824681,0.810969,7.095980
Jalen Cone,California,2024,0.000000,0.606701,0.859493,1.162844,6.420920
Hunter Cattoor,Virginia Tech,2024,0.161325,1.344375,0.645300,0.537750,5.592600
Keaston Willis,Tulsa,2024,0.000000,2.293100,0.000000,1.146550,8.025850
Demond Robinson,Kennesaw St.,2024,0.067817,2.034520,1.288529,0.067817,6.849552
Ismael Massoud,Georgetown,2024,0.100969,0.605811,0.504843,0.201937,2.827118
Donovan Ivory,Southern Miss,2024,0.081359,0.894950,1.301745,0.813591,6.834164
Ody Oguama,Cincinnati,2024,0.710390,1.657575,0.473593,0.000000,4.262337
Courtney Brown Jr.,St. Thomas,2024,0.000000,0.000000,0.000000,0.000000,0.000000
Tre' Williams,Tulane,2024,0.085911,3.006871,0.859106,0.343642,8.762880
Tasos Kamateros,Vanderbilt,2024,0.000000,0.275175,0.412763,0.275175,2.201402
Charles Pride,St. Bonaventure,2024,0.000000,2.355050,1.211169,0.538297,8.747329
Michael Green III,James Madison,2024,0.000000,1.414566,1.116763,0.893410,7.742888
Marion Humphrey,Texas A&M Corpus Chris,2024,0.160422,1.363587,0.481266,0.160422,4.170972
Jamon Battle,UNC Asheville,2024,0.245483,1.718382,0.368225,0.000000,4.173212
Ryan Moffatt,Colgate,2024,0.000000,1.530345,0.550924,0.428497,5.448028
Trent Stephney,UNC Asheville,2024,0.106262,0.743835,0.850097,0.000000,3.187864
Elijah Morgan,The Citadel,2024,0.000000,1.706066,0.974895,1.279549,9.200570
Jarred Hyder,Cal Poly,2024,0.000000,0.865543,1.586829,1.081929,8.150529
Evan Taylor,Vanderbilt,2024,0.078723,0.551058,1.731897,0.000000,4.565911
Ezra Manjon,Vanderbilt,2024,0.000000,4.729077,3.439329,0.368500,17.442312
Max Fiedler,Rice,2024,0.252822,3.223480,0.505644,0.000000,7.458249
Ade Adebayo,UC Davis,2024,0.267731,1.160169,0.267731,0.000000,2.855800
Anthony Holland,Washington,2024,0.000000,0.145589,0.000000,0.000000,0.291178
Brandton Chatfield,Seattle,2024,0.274072,1.849983,0.753697,0.000000,5.207359
Ryan Rapp,Hawaii,2024,0.000000,1.565434,1.043623,0.521811,6.783547
Tylan Pope,Nevada,2024,0.326609,1.633044,0.653217,0.000000,4.572522
Nobal Days,Charleston Southern,2024,0.000000,0.561705,0.187235,0.000000,1.497880
Alex Hemenway,Clemson,2024,0.000000,0.000000,0.000000,0.000000,0.000000
Jamir Chaplin,Little Rock,2024,0.347783,3.676561,1.043348,0.000000,9.439818
B.J. Mack,South Carolina,2024,0.000000,2.266418,1.681536,0.000000,7.895908
Chase Hunter,Clemson,2024,0.250083,2.700901,1.850617,0.700234,11.203738
Al-Amir Dawes,Seton Hall,2024,0.000000,1.651554,1.559801,1.055159,9.588188
Ken Evans Jr.,Jackson St.,2024,0.149881,2.398101,2.448062,0.849328,12.240309
Rocket Watts,Oakland,2024,0.104131,1.353698,5.310660,1.145436,16.765025
Malik Hall,Michigan St.,2024,0.240068,2.100591,2.880810,0.000000,9.962803
Tyrell Jones,South Alabama,2024,0.000000,3.194807,0.737263,1.167333,11.366142
Allen Flanigan,Mississippi,2024,0.177744,2.369920,2.488416,0.296240,10.605392
Jaylin Williams,Auburn,2024,0.342657,1.302097,1.096502,0.068531,5.002792
Steven Izzo,Michigan St.,2024,0.000000,0.000000,4.748000,0.000000,9.496000
John Buggs III,North Texas,2024,0.000000,0.080839,0.161678,0.565872,2.182648
Khalif Battle,Arkansas,2024,0.070013,2.870543,1.330251,1.050199,11.552184
Ellis Magnuson,Eastern Washington,2024,0.000000,0.884065,0.442032,0.000000,2.652194
Boogie Ellis,USC,2024,0.117967,2.064428,1.356624,0.943738,9.673319
Josh Corbin,Robert Morris,2024,0.000000,0.797337,0.736003,1.594674,7.850703
Dante Wilcox,FIU,2024,0.000000,0.461514,0.769189,0.000000,2.461405
Fred Cleveland Jr.,North Carolina Central,2024,0.000000,1.896474,1.828743,1.964205,13.343049
August Mahoney,Yale,2024,0.000000,0.631277,0.631277,0.420852,3.787665
Spencer Jones,Stanford,2024,0.155615,1.089306,0.622461,0.000000,3.423533
Chase Claxton,Winthrop,2024,0.000000,0.364533,0.000000,0.000000,0.729066
Neal Begovich,Duke,2024,0.000000,0.000000,0.000000,0.000000,0.000000
Christian Ings,Norfolk St.,2024,0.196505,2.456307,3.045820,0.393009,12.183282
Tyreke Locure,Louisiana Monroe,2024,0.000000,2.111974,0.749410,1.158179,9.197307
Jimmy Clark III,Duquesne,2024,0.479365,2.876192,2.556615,1.651147,15.819056
Josiah Allick,Nebraska,2024,0.146406,1.903283,0.439219,0.000000,4.685004
Shykeim Phillips,UNC Wilmington,2024,0.399692,5.675628,4.876244,0.159877,21.583374
Keli Leaupepe,Loyola Marymount,2024,0.000000,2.744198,1.055461,0.105546,7.915957
Anton Watson,Gonzaga,2024,0.373954,2.991634,1.602661,0.053422,9.348857
Keeshawn Barthelemy,Oregon,2024,0.000000,1.131245,2.545302,0.424217,8.625744
Trey Calvin,Wright St.,2024,0.000000,1.223576,5.532693,1.010780,16.544880
Bryan Antoine,Radford,2024,0.000000,0.813882,2.238174,0.881705,8.749227
Luke Bumbalough,Niagara,2024,0.000000,0.290226,0.986768,0.580452,4.295341
Jay Heath,Georgetown,2024,0.000000,1.416660,0.876980,0.674600,6.611080
Julian Rishwain,Florida,2024,0.000000,0.000000,0.000000,1.769470,5.308410
CJ Felder,McNeese St.,2024,0.709950,2.271840,0.283980,0.000000,5.111640
Tre Jackson,Western Carolina,2024,0.000000,0.608378,1.764295,0.790891,7.118019
KK Curry,Tennessee Martin,2024,0.000000,1.998264,0.434405,0.000000,4.865338
Jacob Johnson,Middle Tennessee,2024,0.132885,1.793952,0.597984,0.000000,4.783872
Anthony Walker,Indiana,2024,0.127207,1.780899,0.763242,0.000000,5.088282
Keishawn Davidson,Belmont,2024,0.000000,0.513379,1.254928,0.912675,6.274638
Anthony Selden,Rice,2024,0.000000,2.701768,1.157901,0.000000,7.719337
Tom Welch,Loyola Chicago,2024,0.000000,2.279375,0.253264,0.000000,5.065277
Ja'Monta Black,Austin Peay,2024,0.105483,0.369191,0.421933,0.421933,2.848046
Marquise Kennedy,Illinois Chicago,2024,0.132371,1.720819,1.985560,0.000000,7.412757
Abdoul Karim Coulibaly,UMass Lowell,2024,0.000000,4.329240,1.082310,0.000000,10.823100
Gerald Drumgoole Jr.,Delaware,2024,0.129763,2.789904,1.102985,0.648815,9.732225
Tyem Freeman,Kent St.,2024,0.301485,2.261134,0.602969,0.753711,7.989340
Jacco Fritz,Hofstra,2024,0.150589,1.656483,0.376473,0.000000,4.065912
Jovan Stulic,Southern Illinois,2024,0.000000,0.485343,0.242671,0.000000,1.456029
Ryan Wade,Green Bay,2024,0.000000,0.000000,0.362088,0.000000,0.724177
Armon Harried,Binghamton,2024,0.445216,2.035274,1.272047,0.063602,6.805449
Tyler Wahl,Wisconsin,2024,0.000000,4.280247,1.367301,0.000000,11.295096
Nate Lliteras,North Florida,2024,0.226626,2.266259,1.359755,0.151084,7.705281
KyKy Tandy,Jacksonville St.,2024,0.064073,2.498849,2.819215,1.089242,13.903853
Osborn Shema,Iona,2024,0.126072,0.504290,0.126072,0.000000,1.260724
