player_name,team,year,unassisted_dunks_100,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,unassisted_points_100
Ehab Amin,Oregon,2019,0.092099,3.039278,0.184199,0.276298,7.275847
Torry Johnson,Wake Forest,2019,0.000000,1.536852,0.512284,0.307370,5.020385
Michael Gilmore,VCU,2019,0.242859,1.700015,0.242859,0.000000,3.885749
Jeremiah Jefferson,Nicholls St.,2019,0.000000,1.529509,1.774231,1.713050,11.746630
Dylan Osetkowski,Texas,2019,0.639255,2.789478,1.743424,0.116228,9.414489
Bray Barnes,Cal St. Bakersfield,2019,0.000000,0.000000,1.814018,0.000000,3.628035
Makai Mason,Baylor,2019,0.066960,1.406160,3.080160,0.602640,10.780560
Skyler Flatten,South Dakota St.,2019,0.655396,2.013001,0.608582,0.327698,6.226258
Matt Jackson,Grand Canyon,2019,0.000000,1.019389,0.226531,0.000000,2.491839
Amari Hamilton,North Carolina A&T,2019,0.000000,1.323648,1.323648,0.661824,7.280062
Josh Gantz,UMass Lowell,2019,0.000000,0.695478,0.160495,0.000000,1.711945
Jalyn Patterson,Texas Southern,2019,0.000000,1.762554,0.991437,1.542235,10.134685
Tre Campbell,South Carolina,2019,0.000000,0.737296,0.469188,1.005403,5.429179
Trey Mourning,Georgetown,2019,0.000000,0.952988,1.072111,0.119123,4.407568
Phil Booth,Villanova,2019,0.193296,2.512845,2.367873,1.932958,15.560308
Abdoulaye Gueye,Georgia Tech,2019,0.451524,1.806098,3.386433,0.000000,10.385062
Shawn Olden,Texas Southern,2019,0.000000,0.933454,0.186691,0.186691,2.800361
Mike Cunningham,Oklahoma St.,2019,0.000000,0.928704,2.786111,2.321759,14.394907
Eric Cooper Jr.,Pepperdine,2019,0.000000,0.612130,0.306065,0.918194,4.590972
Greg Malinowski,Georgetown,2019,0.105164,1.472291,0.525818,0.315491,4.942692
Jorge Rosa,New Orleans,2019,0.000000,0.342230,1.026690,0.855575,5.304567
Jack Purchase,Hawaii,2019,0.000000,0.265328,0.530655,0.066332,1.790962
T.J. Lang,South Florida,2019,0.000000,0.677016,0.169254,0.084627,1.946421
David Wacker,Boise St.,2019,0.210600,0.947700,0.315900,0.000000,2.527200
Zach Johnson,Miami FL,2019,0.295140,3.187511,1.180560,0.767364,11.038233
Miles Reynolds,Oklahoma,2019,0.000000,2.098795,1.091373,0.000000,6.380336
Marcus Bartley,Southern Illinois,2019,0.000000,0.695371,0.000000,0.386317,2.549693
Milik Yarbrough,Illinois St.,2019,0.124780,3.618620,4.055350,0.811070,17.781150
Michael Finke,Grand Canyon,2019,0.148430,1.929591,1.335871,0.222645,7.198860
AJ John,UC Davis,2019,0.000000,0.825103,0.000000,0.117872,2.003822
D.J. Foreman,Saint Louis,2019,0.310086,2.325642,0.155043,0.000000,4.961370
Paul Rowley,William & Mary,2019,0.000000,2.034418,0.938962,0.625975,7.824685
Jace Hogan,Jacksonville,2019,0.000000,3.084337,1.331873,0.000000,8.832420
Shelton Mitchell,Clemson,2019,0.000000,1.747267,1.747267,0.281817,7.834519
Laquarious Paige,Lamar,2019,0.000000,0.597031,1.492577,0.298515,5.074763
Marcus Graves,Sacramento St.,2019,0.000000,4.322960,1.518878,0.876276,14.312502
Jeff Thomas,Georgia St.,2019,0.110498,1.215474,0.883981,0.718235,6.353616
Paul Jorgensen,Butler,2019,0.000000,2.256683,1.367686,1.025765,10.326033
Lance Tejada,Lehigh,2019,0.000000,1.774079,1.833215,1.774079,12.536824
Braxton Huggins,Fresno St.,2019,0.192338,2.820961,1.410480,0.961691,11.347957
Phil Cofer,Florida St.,2019,0.298896,0.896687,1.195583,0.199264,4.782333
Jacob Kessler,Army,2019,0.000000,0.758688,0.126448,0.000000,1.770271
Stephen O'Suji,Houston Christian,2019,0.000000,1.525009,0.871433,0.000000,4.792884
Dwayne Morgan,Southern Utah,2019,0.000000,3.022738,0.000000,0.755685,8.312531
Jordan Cornish,Tulane,2019,0.000000,1.787879,0.655556,0.595960,6.674749
Christian Mekowulu,Texas A&M,2019,0.000000,2.433092,1.426295,0.083900,7.970474
Dion Wiley,Saint Louis,2019,0.000000,0.000000,0.296092,0.000000,0.592185
Eric Paschall,Villanova,2019,0.517277,2.022085,1.457782,0.517277,8.511566
Shawn O'Connell,UNC Wilmington,2019,0.000000,1.313292,0.000000,0.000000,2.626584
Zylan Cheatham,Arizona St.,2019,0.847681,3.241134,0.847681,0.099727,8.476812
John Carroll,Hartford,2019,0.000000,2.465823,1.390977,0.189679,8.282635
Troy Holston,Saint Joseph's,2019,0.000000,0.494767,0.742150,0.742150,4.700283
Kyle Castlin,Xavier,2019,0.000000,1.396023,0.620455,0.077557,4.265627
Devin Watson,San Diego St.,2019,0.000000,1.752693,1.855792,1.185645,10.773904
Paul Jackson,Eastern Michigan,2019,0.000000,3.232349,3.771074,0.658441,15.982169
Riley Norris,Alabama,2019,0.110216,1.212373,0.881726,0.000000,4.188197
Brady Ellingson,Drake,2019,0.000000,0.269169,0.969009,0.430671,3.768369
Zach Haney,Boise St.,2019,0.000000,2.649374,3.122476,0.000000,11.543701
Byron Hawkins,Bryant,2019,0.000000,2.790173,1.232867,1.297755,11.939345
D.J. McCall,IU Indy,2019,0.997793,2.931017,0.623621,0.062362,7.296362
Jordan McNeil,Towson,2019,0.000000,1.500911,1.589200,0.000000,6.180222
Isaac Copeland Jr.,Nebraska,2019,0.402984,1.511190,1.914173,0.100746,7.152964
Scott Plaisance Jr.,New Orleans,2019,0.387404,2.033869,1.840167,0.000000,7.748073
Quinton Thomas,Southeastern Louisiana,2019,0.461562,1.846249,0.461562,0.000000,4.615624
Wyatt Lohaus,Northern Iowa,2019,0.000000,1.040741,2.666900,0.325232,8.390977
John Konchar,Purdue Fort Wayne,2019,0.365473,4.803363,1.670735,0.991999,15.924192
Dalton Nixon,BYU,2019,0.178449,0.892247,0.000000,0.000000,1.784494
Devin Mitchell,Georgia St.,2019,0.000000,1.680476,0.400113,1.120317,7.522129
Reid Travis,Kentucky,2019,0.130428,2.478141,1.499927,0.000000,7.956136
Robbie Berwick,Colorado St.,2019,0.000000,3.052246,1.526123,0.000000,9.156737
Sidney Umude,Southern,2019,0.000000,2.291624,2.361067,0.069443,9.513711
Nicholas Baer,Iowa,2019,0.085528,0.684224,0.085528,0.085528,1.796087
Lewis Sullivan,UAB,2019,0.000000,3.840576,1.258120,0.264867,10.991994
Ernie Duncan,Vermont,2019,0.000000,1.345867,2.114933,0.833156,9.421067
Ronnie Harrell Jr.,Denver,2019,0.074550,2.609263,1.789209,1.043705,11.928060
Jontrell Walker,Jackson St.,2019,0.000000,0.861361,0.753691,0.430681,4.522145
Cody Benzel,Eastern Washington,2019,0.000000,0.335788,0.335788,0.755522,3.609717
Robert Cartwright,UC Irvine,2019,0.000000,3.205631,0.610596,0.228974,8.319377
Chris Porter-Bunton,Austin Peay,2019,0.211146,3.307959,2.181845,0.351910,12.035339
Vic Law,Northwestern,2019,0.239248,1.076618,1.674739,1.435490,9.809184
Tory Stewart-Miller,Denver,2019,0.456111,1.596390,0.456111,0.000000,4.105003
Ahmed Hill,Virginia Tech,2019,0.151257,1.411728,0.705864,0.151257,4.688953
Jalen Hudson,Florida,2019,0.230001,2.223339,1.610004,1.150003,11.116697
Isaac Fleming,East Carolina,2019,0.135119,5.607447,1.148513,0.000000,13.511922
Jonathan Sanks,Canisius,2019,0.082505,0.577534,1.237572,0.742543,5.857840
Petr Herman,Loyola Marymount,2019,1.104322,3.036885,1.932564,0.000000,9.938898
Kadeem Smithen,Siena,2019,0.205354,1.642829,0.308030,0.102677,4.209749
Tulio Da Silva,Missouri St.,2019,0.355653,2.133920,2.631834,0.071131,9.744899
Reilly Walsh,NJIT,2019,0.000000,0.000000,0.000000,0.941438,2.824313
Mohamed Bendary,NJIT,2019,0.000000,3.138120,1.438305,0.000000,9.152850
Garrison Mathews,Lipscomb,2019,0.000000,1.492999,1.853378,0.514827,8.237237
Kosta Jankovic,Kennesaw St.,2019,0.000000,0.836703,1.394505,0.185934,5.020219
Eli Pepper,Lipscomb,2019,0.200729,1.940385,0.267639,0.133820,4.817507
Jure Span,USC Upstate,2019,0.000000,1.201722,0.277320,0.184880,3.512725
Max Rothschild,Penn,2019,0.000000,2.201115,0.000000,0.000000,4.402230
Sam Bittner,Fresno St.,2019,0.000000,1.043847,0.057992,0.057992,2.377652
Anthony Masinton-Bonner,Colorado St.,2019,0.000000,2.627637,1.126130,0.281533,8.352133
Trey Porter,Nevada,2019,1.326704,2.748173,0.852881,0.000000,7.202107
Connor Cashaw,Creighton,2019,0.000000,1.293112,1.131473,0.161639,5.334087
Dean Wade,Kansas St.,2019,0.242344,1.696411,2.665788,0.080781,8.966741
Kamau Stokes,Kansas St.,2019,0.000000,1.155495,0.808846,0.404423,5.141951
Pierson McAtee,Kansas St.,2019,0.000000,2.056257,2.056257,0.000000,8.225027
Isaiah Maurice,Memphis,2019,0.000000,1.086738,0.760717,0.108674,4.020932
Tyler Hamilton,Penn,2019,0.000000,0.835326,0.000000,0.000000,1.670652
Elijah Mitrou-Long,Texas,2019,0.000000,1.868821,1.308175,0.840970,8.876901
Vincent Eze,Maine,2019,0.202184,2.325116,0.808736,0.000000,6.267704
Ilija Stojiljkovic,Maine,2019,0.000000,0.759769,0.303908,0.000000,2.127354
Davonte Fitzgerald,Stephen F. Austin,2019,0.163897,1.802867,1.557021,0.163897,7.211466
Jack Gordon,Cornell,2019,0.000000,1.112860,0.417322,0.000000,3.060365
Nate Grimes,Fresno St.,2019,0.216720,2.600640,1.155840,0.000000,7.512960
Joe Rosga,Denver,2019,0.000000,0.880217,1.907137,0.733514,7.775249
C.J. Bobbitt,New Mexico St.,2019,0.000000,1.556573,0.359209,0.239473,4.549982
Nick Rutherford,Monmouth,2019,0.134980,2.429640,0.337450,0.337450,6.546530
Kimar Williams,Rider,2019,0.087553,2.626601,0.700427,0.000000,6.654057
Michael Douglas,FIU,2019,0.142094,0.568376,0.142094,0.284188,2.273504
Armani Collins,Bethune Cookman,2019,0.000000,0.697545,0.174386,0.174386,2.267020
Markis McDuffie,Wichita St.,2019,0.046828,2.528715,0.796077,0.561937,8.335393
Marvin Prochet,Niagara,2019,0.060982,1.890443,1.646515,1.036694,10.183998
Chris Barton,Niagara,2019,0.000000,1.985654,1.250227,0.588342,8.236788
Adam Pickett,Winthrop,2019,0.075626,3.932560,2.420037,0.378131,13.839586
Bjorn Broman,Winthrop,2019,0.000000,0.933130,0.199957,0.266609,3.066000
Dwayne Sutton,Louisville,2019,0.329413,2.141188,0.219609,0.219609,5.380420
Dylan Smith,Arizona,2019,0.000000,1.417100,0.596674,0.298337,4.922557
Josh Cunningham,Dayton,2019,0.329593,2.109394,1.582046,0.000000,7.382880
Trevor Stumpe,Wofford,2019,0.000000,0.587800,0.587800,0.587800,4.114600
George Blagojevic,Hartford,2019,0.000000,4.611881,0.889037,0.000000,11.001836
J.R. Lynch,Hartford,2019,0.000000,2.939686,1.060215,1.204789,11.614171
Sam Schwietz,UMBC,2019,0.000000,0.157939,0.000000,0.000000,0.315878
Joe Sherburne,UMBC,2019,0.000000,1.922589,1.815778,0.320431,8.438029
David Watkins,New Hampshire,2019,0.112720,1.916242,1.352641,0.225440,7.214088
Tyler Hall,Montana St.,2019,0.053292,0.959262,3.410709,1.598770,13.536253
Sam Neumann,Montana St.,2019,0.000000,1.108305,0.000000,0.092359,2.493687
Malik Moore,USC Upstate,2019,0.156868,3.607967,1.098077,0.627472,11.294504
Brevin Pritzl,Wisconsin,2019,0.000000,0.646017,0.000000,0.184576,1.845764
Josh Reaves,Penn St.,2019,0.722621,2.167862,0.611448,0.333517,6.559173
AJ Harris,New Mexico St.,2019,0.071649,3.080894,1.289677,1.146379,12.180278
Grady Eifert,Purdue,2019,0.000000,0.798939,0.133157,0.066578,2.063926
Ryan Cline,Purdue,2019,0.000000,0.899885,0.749904,0.899885,5.999233
Keyshawn Woods,Ohio St.,2019,0.000000,0.932003,2.485342,0.310668,7.766694
Stephen Thompson Jr.,Oregon St.,2019,0.000000,1.982506,1.617308,0.626055,9.077791
Tres Tinkle,Oregon St.,2019,0.217042,4.449366,1.030951,0.271303,11.774541
Kendal Manuel,Montana,2019,0.093322,1.399831,0.839898,1.026543,7.559086
Gligorije Rakocevic,Oregon St.,2019,0.000000,2.087837,0.894787,0.000000,5.965248
Derrick Bruce,Texas Southern,2019,0.363187,1.936998,0.605312,0.484249,6.537368
Marcus Sheffield,Stanford,2019,0.128253,1.154277,0.769518,0.769518,6.156145
Josh Sharma,Stanford,2019,0.564963,2.824815,0.403545,0.000000,6.456720
Andrew Eudy,Campbell,2019,0.058830,1.647232,1.470743,0.117659,6.588929
Marcquise Reed,Clemson,2019,0.269929,2.591321,4.426840,0.701816,16.141770
Dominick Antonelli,Navy,2019,0.000000,0.000000,0.000000,0.000000,0.000000
Spencer Haldeman,Northern Iowa,2019,0.000000,0.527732,0.703643,0.967509,5.365274
Trevond Barnes,Hampton,2019,0.219539,1.463596,0.804978,0.000000,4.537148
Kalin Fisher,Hampton,2019,0.048204,1.542523,2.554803,1.156892,11.665329
Louie Pillari,Monmouth,2019,0.234196,2.341956,2.224859,0.351293,10.187510
Drew Cayce,Illinois,2019,0.000000,0.000000,0.000000,0.000000,0.000000
Alex Copeland,Yale,2019,0.262972,2.498232,4.339035,0.657430,15.646824
Dolan Mahoney,Florida Gulf Coast,2019,0.000000,0.000000,0.000000,0.000000,0.000000
Andre Wolford,Saint Francis,2019,0.079183,0.475096,0.712644,0.237548,3.088126
Jordan Forehand,Saint Francis,2019,0.000000,4.568867,0.000000,0.000000,9.137733
Isaiah Blackmon,Saint Francis,2019,0.000000,1.994850,0.579150,0.321750,6.113250
Devin Liggeons,Wagner,2019,0.000000,1.008409,0.458368,0.275021,3.758615
Matej Kavas,Seattle,2019,0.000000,1.753360,1.052016,0.935126,8.416130
Eli Chuha,New Mexico St.,2019,0.000000,3.767956,0.594940,0.000000,8.725794
Zack Moore,UC Santa Barbara,2019,0.000000,1.169380,0.000000,0.000000,2.338760
Leo Goodman,Stetson,2019,0.000000,1.064778,1.064778,0.177463,4.791502
Antonio Green,Middle Tennessee,2019,0.000000,2.149809,1.827338,1.773593,13.275072
Dominic Robb,Niagara,2019,0.218811,3.209228,1.823425,0.000000,10.065306
Bennett Holley,Appalachian St.,2019,0.000000,0.880871,0.176174,0.176174,2.642613
Tyrell Johnson,Appalachian St.,2019,0.375838,2.912748,1.315435,0.281879,9.302002
Kevin Kerley,Appalachian St.,2019,0.000000,0.000000,0.000000,0.000000,0.000000
Kyle Brown,Texas A&M Corpus Chris,2019,0.000000,0.808424,0.202106,0.000000,2.021060
Kareem South,Texas A&M Corpus Chris,2019,0.000000,1.933188,2.190947,0.193319,8.828226
Ronshad Shabazz,Appalachian St.,2019,0.057138,3.542537,2.114095,1.371305,15.427178
Trey Ford,Appalachian St.,2019,0.000000,0.000000,0.000000,0.000000,0.000000
Marquise Pointer,Charleston,2019,0.000000,0.616963,1.028272,0.514136,4.832878
Darnell Edge,Fairleigh Dickinson,2019,0.000000,1.190183,1.142576,1.047361,7.807603
Lonnie Rivera,Wagner,2019,0.000000,0.000000,0.000000,0.000000,0.000000
Delante Jones,Seattle,2019,0.000000,2.340463,2.098346,0.564939,10.572438
Joshua Patton,Sacramento St.,2019,0.349546,3.635278,0.489364,0.000000,8.249286
Jaylin Walker,Kent St.,2019,0.185303,1.667726,2.841312,1.976565,14.947771
Alonzo Walker,Idaho St.,2019,0.331593,2.652747,2.210622,0.000000,9.726738
Rosel Hurley,St. Francis NY,2019,0.083942,5.204395,1.091244,0.167884,13.094929
Jalen Avery,Kent St.,2019,0.000000,0.931319,0.174622,0.756697,4.481975
Sean Lloyd Jr.,Southern Illinois,2019,0.000000,1.953579,1.006389,0.295997,6.807926
Luke McDonnell,Northern Iowa,2019,0.000000,2.171892,0.334137,0.000000,5.012059
Noah Blackwell,Fresno St.,2019,0.000000,0.806310,1.679813,1.142273,8.399062
Ty Taylor,UNC Wilmington,2019,0.000000,1.257011,1.257011,0.125701,5.405149
Rudy Stradnieks,Southern Illinois,2019,0.000000,2.473800,0.412300,0.000000,5.772200
Jason Richardson,Southern Utah,2019,0.000000,3.311865,0.000000,1.103955,9.935595
Sheriff Drammeh,Hawaii,2019,0.000000,0.781000,1.227286,0.669429,6.024857
Rob Marberry,Lipscomb,2019,0.134287,3.290041,2.820035,0.000000,12.220153
Jason Dunne,Hartford,2019,0.000000,0.703824,0.553004,1.206555,6.133321
Timmy Rose,Binghamton,2019,0.000000,3.049200,0.831600,0.415800,9.009000
Joe Cremo,Villanova,2019,0.000000,0.409692,0.819384,0.204846,3.072690
Keith Charleston,Southeastern Louisiana,2019,0.083921,1.174887,1.258808,0.167841,5.370913
Corey Redman,Central Michigan,2019,0.000000,0.000000,0.000000,0.000000,0.000000
Nick Perkins,Buffalo,2019,0.057654,2.306159,0.576540,0.230616,6.457246
James Thompson IV,Eastern Michigan,2019,0.714242,3.116691,0.519449,0.064931,7.467073
Jaren Lewis,Abilene Christian,2019,0.060621,2.727966,2.667344,0.121243,11.154349
Mickey Mitchell,Arizona St.,2019,0.000000,4.178040,0.000000,1.044510,11.489610
Bakari Evelyn,Valparaiso,2019,0.000000,1.290584,1.018882,0.407553,5.841592
Michael Jacobson,Iowa St.,2019,0.000000,1.593988,2.457398,0.000000,8.102773
Dererk Pardon,Northwestern,2019,0.455600,3.075300,1.025100,0.000000,8.200800
Aaron Falzon,Northwestern,2019,0.000000,0.226410,0.000000,0.226410,1.132050
Jordan Ash,Northwestern,2019,0.000000,0.786682,0.000000,0.000000,1.573363
Bennie Boatwright,USC,2019,0.108404,1.626057,1.842865,0.542019,8.563901
Alex Olesinski,UCLA,2019,0.000000,1.802828,0.300471,0.000000,4.206599
Prince Ali,UCLA,2019,0.421163,1.853117,0.421163,0.168465,5.053954
Jarriesse Blackmon,UC Santa Barbara,2019,0.310391,1.551953,1.034635,0.000000,5.173175
Jeremy Hemsley,San Diego St.,2019,0.236921,1.954597,1.362295,0.177691,7.166855
Eugene Marshall III,Hampton,2019,0.000000,2.353953,0.000000,0.000000,4.707907
Devon Oakley,Hampton,2019,0.000000,1.020993,0.000000,0.000000,2.041987
Akim Mitchell,Hampton,2019,0.055171,1.158587,0.441367,0.000000,3.199908
Matt Mooney,Texas Tech,2019,0.000000,2.076269,2.025628,0.759611,10.482627
Ricky Madison,High Point,2019,0.000000,2.385602,0.350824,0.000000,5.472851
Hasan Abdullah,Navy,2019,0.000000,2.987826,2.034264,0.444995,11.379167
Jordan Fox,Army,2019,0.000000,1.057493,0.264373,0.594840,4.428253
Sean Hoehn,Sacred Heart,2019,0.000000,3.176917,0.492970,1.040714,10.461917
