season,team,player,off_possessions,def_possessions,unassisted_rim_makes,unassisted_mid_makes,unassisted_3pm,rim_assists,off_fouls_drawn,fta,rim_att,dunks_made,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,rim_assists_100,off_fouls_drawn_100,fta_100,rim_att_100,dunks_100
2011,Air Force,Taylor Stewart,0.0,0.0,22.0,7.0,1.0,0.0,0.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Air Force,Todd Fletcher,0.0,0.0,15.0,14.0,16.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Air Force,Tom Fow,0.0,0.0,26.0,18.0,58.0,0.0,0.0,40.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Air Force,Zach Bohannon,0.0,0.0,15.0,2.0,10.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Alex Abreu,0.0,0.0,24.0,3.0,20.0,0.0,0.0,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Brett McClanahan,0.0,0.0,10.0,15.0,58.0,0.0,0.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Brett McKnight,0.0,0.0,35.0,26.0,21.0,0.0,0.0,43.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Dakotah Euton,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Darryl Roberts,0.0,0.0,15.0,25.0,33.0,0.0,0.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Josh Egner,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Kyle Petersen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Mike Bardo,0.0,0.0,11.0,1.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Nikola Cvetinovic,0.0,0.0,73.0,31.0,0.0,0.0,0.0,99.0,140.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Quincy Diggs,0.0,0.0,22.0,7.0,12.0,0.0,0.0,39.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Steve McNees,0.0,0.0,16.0,4.0,46.0,0.0,0.0,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Akron,Zeke Marshall,0.0,0.0,51.0,22.0,0.0,0.0,0.0,64.0,79.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Andrew Steele,0.0,0.0,9.0,9.0,4.0,0.0,0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Ben Eblen,0.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Carl Engstrom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Charles Hankerson Jr.,0.0,0.0,3.0,3.0,4.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Charvez Davis,0.0,0.0,13.0,13.0,44.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Hunter Jeffery,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,JaMychal Green,0.0,0.0,86.0,44.0,1.0,0.0,0.0,148.0,132.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Jason Carter,0.0,0.0,3.0,2.0,1.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Justin Luquire,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Kendall Durant,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Senario Hillman,0.0,0.0,35.0,22.0,8.0,0.0,0.0,34.0,61.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Tony Mitchell,0.0,0.0,116.0,30.0,20.0,0.0,0.0,85.0,171.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama,Trevor Releford,0.0,0.0,72.0,20.0,12.0,0.0,0.0,68.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Bo Amusa,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Casey Cantey,0.0,0.0,3.0,0.0,4.0,0.0,0.0,20.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Cornelius Hester,0.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Demarquelle Tabb,0.0,0.0,7.0,2.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Desmond Jackson,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Jabari Deshields,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Jeremy Crutcher,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Jerome Hunter,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Jonathan Inman,0.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Reggie Porter,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Alabama A&M,Reginald Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Billy Allen,0.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Blake Metcalf,0.0,0.0,15.0,16.0,0.0,0.0,0.0,32.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Derrek Tartt,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Jacob Iati,0.0,0.0,4.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Jake Lindfors,0.0,0.0,4.0,5.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,John Puk,0.0,0.0,9.0,7.0,0.0,0.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Logan Aronhalt,0.0,0.0,14.0,36.0,34.0,0.0,0.0,50.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Luke Devlin,0.0,0.0,18.0,12.0,18.0,0.0,0.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Mike Black,0.0,0.0,26.0,25.0,23.0,0.0,0.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Ralph Watts,0.0,0.0,3.0,11.0,9.0,0.0,0.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Russell Moore,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Albany,Tim Ambrose,0.0,0.0,48.0,32.0,29.0,0.0,0.0,70.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Blake Jolivette,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Charles Hinkle,0.0,0.0,2.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Daniel Fisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Mike Bersch,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Nick Hendra,0.0,0.0,12.0,2.0,5.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Simon McCormack,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Stephen Lumpkins,0.0,0.0,39.0,11.0,0.0,0.0,0.0,43.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Steve Luptak,0.0,0.0,4.0,2.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Tony Wroblicky,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Troy Brewer,0.0,0.0,13.0,11.0,19.0,0.0,0.0,33.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,American,Vlad Moldoveanu,0.0,0.0,18.0,30.0,18.0,0.0,0.0,62.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Alex Jacobson,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Brendon Lavender,0.0,0.0,6.0,3.0,18.0,0.0,0.0,16.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Daniel Bejarano,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Dondre Wise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Jamelle Horne,0.0,0.0,11.0,10.0,29.0,0.0,0.0,13.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Jesse Perry,0.0,0.0,44.0,13.0,6.0,0.0,0.0,58.0,74.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Jordin Mayes,0.0,0.0,11.0,9.0,25.0,0.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Kevin Parrom,0.0,0.0,32.0,12.0,25.0,0.0,0.0,50.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Kyle Fogg,0.0,0.0,11.0,18.0,37.0,0.0,0.0,75.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Kyryl Natyazhko,0.0,0.0,8.0,6.0,2.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Lamont Jones,0.0,0.0,47.0,27.0,18.0,0.0,0.0,68.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Max Wiepking,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arizona,Solomon Hill,0.0,0.0,39.0,8.0,14.0,0.0,0.0,51.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Delvon Johnson,0.0,0.0,82.0,7.0,0.0,0.0,0.0,108.0,116.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Glenn Bryant,0.0,0.0,37.0,6.0,1.0,0.0,0.0,36.0,59.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Jeff Peterson,0.0,0.0,32.0,12.0,16.0,0.0,0.0,48.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Jemal Farmer,0.0,0.0,7.0,9.0,3.0,0.0,0.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Julysses Nobles,0.0,0.0,29.0,16.0,24.0,0.0,0.0,91.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Kikko Haydar,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Marcus Britt,0.0,0.0,16.0,7.0,24.0,0.0,0.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Mardracus Wade,0.0,0.0,18.0,6.0,8.0,0.0,0.0,41.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Marshawn Powell,0.0,0.0,57.0,34.0,5.0,0.0,0.0,78.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Marvell Waithe,0.0,0.0,18.0,1.0,6.0,0.0,0.0,28.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Michael Sanchez,0.0,0.0,13.0,6.0,0.0,0.0,0.0,29.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Rickey Scott,0.0,0.0,12.0,5.0,1.0,0.0,0.0,12.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Arkansas,Rotnei Clarke,0.0,0.0,12.0,35.0,80.0,0.0,0.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Alex Godette,0.0,0.0,2.0,2.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Andrew Stire,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Brian Hornstein,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,C.J. McElrath,0.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Cart Kincade,0.0,0.0,7.0,0.0,2.0,0.0,0.0,18.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Chris Welker,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Ella Ellis,0.0,0.0,25.0,22.0,38.0,0.0,0.0,83.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Jason Pancoe,0.0,0.0,6.0,5.0,20.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Jeremy Hence,0.0,0.0,59.0,20.0,28.0,0.0,0.0,69.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Jordan Springer,0.0,0.0,6.0,4.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Josh Herbeck,0.0,0.0,5.0,7.0,25.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Julian Simmons,0.0,0.0,14.0,23.0,38.0,0.0,0.0,55.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Mitch McDonald,0.0,0.0,10.0,6.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Army,Nathan Hedgecock,0.0,0.0,7.0,4.0,7.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Adrian Forbes,0.0,0.0,22.0,4.0,0.0,0.0,0.0,30.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Allen Payne,0.0,0.0,23.0,6.0,14.0,0.0,0.0,62.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Andre Malone,0.0,0.0,2.0,9.0,17.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Chris Denson,0.0,0.0,19.0,6.0,3.0,0.0,0.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Earnest Ross,0.0,0.0,47.0,18.0,43.0,0.0,0.0,117.0,99.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Frankie Sullivan,0.0,0.0,2.0,3.0,7.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Jake Drum,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Josh Langford,0.0,0.0,20.0,11.0,9.0,0.0,0.0,32.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Josh Wallace,0.0,0.0,33.0,9.0,5.0,0.0,0.0,74.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Kenny Gabriel,0.0,0.0,32.0,35.0,26.0,0.0,0.0,71.0,51.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Rob Chubb,0.0,0.0,42.0,31.0,0.0,0.0,0.0,62.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Tony Neysmith,0.0,0.0,14.0,11.0,0.0,0.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Auburn,Ty Armstrong,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Alton Williams,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Anthony Campbell,0.0,0.0,15.0,3.0,13.0,0.0,0.0,42.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Caleb Brown,0.0,0.0,28.0,21.0,19.0,0.0,0.0,90.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,John Fraley,0.0,0.0,80.0,15.0,0.0,0.0,0.0,113.0,117.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Josh Terry,0.0,0.0,58.0,44.0,1.0,0.0,0.0,80.0,85.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Justin Blake,0.0,0.0,4.0,1.0,30.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Marcel Williams,0.0,0.0,17.0,3.0,0.0,0.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Matt Hasse,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Melvin Baker,0.0,0.0,34.0,30.0,8.0,0.0,0.0,56.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Tyrone Caldwell,0.0,0.0,12.0,1.0,8.0,0.0,0.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Austin Peay,Will Triggs,0.0,0.0,51.0,10.0,0.0,0.0,0.0,73.0,83.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Brandon Davies,0.0,0.0,60.0,23.0,0.0,0.0,0.0,102.0,93.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Brock Zylstra,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Charles Abouo,0.0,0.0,30.0,10.0,18.0,0.0,0.0,47.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Chris Collinsworth,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Jackson Emery,0.0,0.0,27.0,15.0,54.0,0.0,0.0,50.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,James Anderson,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Jimmer Fredette,0.0,0.0,79.0,63.0,81.0,0.0,0.0,192.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Kyle Collinsworth,0.0,0.0,32.0,9.0,4.0,0.0,0.0,52.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Logan Magnusson,0.0,0.0,10.0,5.0,3.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Nick Martineau,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Noah Hartsock,0.0,0.0,33.0,24.0,15.0,0.0,0.0,38.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BYU,Stephen Rogers,0.0,0.0,10.0,5.0,16.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Baylor,A.J. Walton,0.0,0.0,28.0,10.0,24.0,0.0,0.0,67.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Baylor,Dragan Sekelja,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Baylor,Fred Ellis,0.0,0.0,12.0,8.0,5.0,0.0,0.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Baylor,J'mison Morgan,0.0,0.0,20.0,5.0,0.0,0.0,0.0,30.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
